"name","playerid","new_BABIP","BABIP","Source","BABIP_adj_rate"
"Justin Bruihl","23779",0.297184583333333,0.312,"REZ1",0.95251469017094
"Justin Bullock","sa3005213",0.289914,NA,NA,NA
"Justin Caceres","sa3018838",0.297023,NA,NA,NA
"Justin Courtney","sa3015069",0.29304,NA,NA,NA
"Justin Dillon","sa659283",0.295367,NA,NA,NA
"Justin Dunn","19268",0.288936,NA,NA,NA
"Justin Evans","sa3014795",0.294271,NA,NA,NA
"Justin Fall","sa3017540",0.299295,NA,NA,NA
"Justin Garza","19784",0.301665833333333,0.326,"REZ1",0.925355316973415
"Justin Grimm","11720",0.295637,NA,NA,NA
"Justin Hagenman","sa3008022",0.284557285714286,NA,NA,NA
"Justin Jarvis","sa3007775",0.287863,NA,NA,NA
"Justin Kelly","sa3017072",0.290338,NA,NA,NA
"Justin King","sa3018278",0.2943452,NA,NA,NA
"Justin Lange","sa3014517",0.291122,NA,NA,NA
"Justin Lasko","sa1052944",0.297094,NA,NA,NA
"Justin Lawrence","17639",0.302647647058824,0.285,"REZ1",1.06192156862745
"Justin Lawson","sa3023504",0.291235,NA,NA,NA
"Justin Lewis","sa3008577",0.295692,NA,NA,NA
"Justin Maese","sa875002",0.289656,NA,NA,NA
"Justin Martinez","24453",0.301912705882353,0.314,"REZ1",0.961505432746347
"Justin Meis","sa3017207",0.291381,NA,NA,NA
"Justin Militello","sa3023568",0.304082,NA,NA,NA
"Justin Miller","8580",0.294874,NA,NA,NA
"Justin Nicolino","11754",0.296105,NA,NA,NA
"Justin Sanchez","sa3022416",0.291651,NA,NA,NA
"Justin Showalter","sa3025114",0.298896,NA,NA,NA
"Justin Slaten","25648",0.291158235294118,0.251,"REZ1",1.15999296929927
"Justin Steele","17312",0.292926588235294,0.3,"REZ1",0.976421960784314
"Justin Sterner","27694",0.280627058823529,0.274,"REZ1",1.02418634607128
"Justin Storm","sa3022797",0.297365,NA,NA,NA
"Justin Topa","15145",0.296398823529412,0.268,"REZ1",1.1059657594381
"Justin Verlander","8700",0.283079764705882,0.274,"REZ1",1.03313782739373
"Justin Wilson","4301",0.293752117647059,0.249,"REZ1",1.17972738010867
"Justin Wilson","sa3008166",0.29274,NA,NA,NA
"Justin Wrobleski","31204",0.284523058823529,0.27,"REZ1",1.05378910675381
"Justin Yeager","sa3010825",0.28841,NA,NA,NA
"Justus Sheffield","17285",0.303715,NA,NA,NA
"KC Hunt","sa3022937",0.287922,NA,NA,NA
"Kade McClure","sa915622",0.298819,NA,NA,NA
"Kade Mechals","sa3020322",0.29591,NA,NA,NA
"Kade Morris","sa3023206",0.2907525,NA,NA,NA
"Kade Strowd","sa3011418",0.298888,NA,NA,NA
"Kai Peterson","sa3023453",0.295112,NA,NA,NA
"Kai Wynyard","sa3015311",0.292752,NA,NA,NA
"KaiWei Lin","sa919537",0.296096,NA,NA,NA
"KaiWei Teng","24282",0.309655090909091,0.318,"REZ1",0.973758147512865
"Kaleb Bowman","sa3020745",0.28888,NA,NA,NA
"Kaleb Ort","20061",0.279638588235294,0.26,"REZ1",1.07553303167421
"Kaleb Roper","sa3010110",0.299642,NA,NA,NA
"Kamdyn Perry","sa3023663",0.301092,NA,NA,NA
"Kamron Fields","sa3017919",0.295444,NA,NA,NA
"Kannon Handy","sa3023178",0.309371,NA,NA,NA
"Karan Patel","sa1169765",0.291758,NA,NA,NA
"Karl Kauffmann","27488",0.307687916666667,0.303,"REZ1",1.01547167216722
"Karlo Seijas","sa3006369",0.295262,NA,NA,NA
"Karlos Morales","sa3005285",0.29983,NA,NA,NA
"Karson Milbrandt","sa3020659",0.295511,NA,NA,NA
"Kasey Ford","sa3017099",0.2885345,NA,NA,NA
"Kasey Kalich","sa1169633",0.29574,NA,NA,NA
"Kazuhisa Makita","19757",0.297234,NA,NA,NA
"Keagan Gillies","sa3017686",0.2923995,NA,NA,NA
"Keaton Winn","23499",0.298920470588235,0.316,"REZ1",0.945950856291884
"Keegan Akin","19362",0.284511058823529,0.262,"REZ1",1.08592007184553
"Keegan Collett","sa3011192",0.295015,NA,NA,NA
"Keegan Curtis","sa3007833",0.293577,NA,NA,NA
"Keegan James","sa3011232",0.29753,NA,NA,NA
"Keegan Thompson","19795",0.285823411764706,0.313,"REZ1",0.913173839503853
"Keegan Zinn","sa3023088",0.298203,NA,NA,NA
"Keeler Morfe","sa3022239",0.299238,NA,NA,NA
"Keiber Armas","sa3023848",0.299091,NA,NA,NA
"Keider Herrera","sa3019138",0.298803,NA,NA,NA
"Keider Montero","22630",0.287834470588235,0.288,"REZ1",0.999425245098039
"Keiner Leon","sa3016279",0.292689,NA,NA,NA
"Keith Rogalla","sa829753",0.293666,NA,NA,NA
"Keiverson Ramirez","sa3022126",0.298691,NA,NA,NA
"Kelly Austin","sa3023264",0.291103,NA,NA,NA
"Kelvin Bautista","sa3006491",0.2944915,NA,NA,NA
"Kelvin Caceres","24681",0.284293764705882,0.261,"REZ1",1.08924814063556
"Kelvin Carmona","sa3022140",0.298051,NA,NA,NA
"Kelvin LaRoche","sa3010795",0.298262,NA,NA,NA
"Kelvin Nunez","sa3002816",0.295164,NA,NA,NA
"Kelvin Perez","sa3015154",0.295691,NA,NA,NA
"Kelvin Ramirez","sa3015492",0.294616,NA,NA,NA
"Kelvin Rosario","sa3022128",0.296799,NA,NA,NA
"Kelvis Salcedo","sa3021531",0.301096,NA,NA,NA
"Ken Giles","12910",0.295183,NA,NA,NA
"Ken Waldichuk","27681",0.293374444444444,0.292,"REZ1",1.00470700152207
"Kendal Meza","sa3022125",0.29896,NA,NA,NA
"Kendall Graveman","15514",0.285535294117647,0.256,"REZ1",1.11537224264706
"Kendall Williams","sa3011674",0.292385,NA,NA,NA
"Kendeglys Virguez","sa3018351",0.299064,NA,NA,NA
"Kendry Rojas","sa3016746",0.291245,NA,NA,NA
"Keneth Quintanilla","sa3016796",0.295936,NA,NA,NA
"Keninson Diaz","sa3019143",0.297829,NA,NA,NA
"Kenley Jansen","3096",0.284285882352941,0.298,"REZ1",0.953979470983024
"Kenny Hernandez","sa943755",0.29971,NA,NA,NA
"Kenny Pinto","sa3015420",0.300229,NA,NA,NA
"Kenny Rosenberg","20009",0.297920727272727,0.313,"REZ1",0.95182340981702
"Kent Emanuel","15849",0.301509583333333,0.296,"REZ1",1.01861345720721
"Kent Hasler","sa3015089",0.292333,NA,NA,NA
"Kenta Maeda","18498",0.292564588235294,0.311,"REZ1",0.940722148666541
"Kenten Egbert","sa3023500",0.295191,NA,NA,NA
"Kenya Huggins","sa3020609",0.302881,NA,NA,NA
"Kenyi Perez","sa3016008",0.295974,NA,NA,NA
"Kenyon Yovan","sa3016839",0.291625,NA,NA,NA
"Keone Kela","14696",0.289918,NA,NA,NA
"Kervin Castro","21656",0.291626,NA,NA,NA
"Keuri Almonte","sa3021779",0.297168,NA,NA,NA
"Kevin Abel","sa3017879",0.29626,NA,NA,NA
"Kevin Briceno","sa3017317",0.296997,NA,NA,NA
"Kevin Camacho","sa3021577",0.297555,NA,NA,NA
"Kevin Coulter","sa3010115",0.296938,NA,NA,NA
"Kevin Gadea","sa735841",0.297225,NA,NA,NA
"Kevin Garcia","sa3006516",0.29786,NA,NA,NA
"Kevin Gausman","14107",0.293447647058823,0.284,"REZ1",1.03326636288318
"Kevin Ginkel","19876",0.297592470588235,0.302,"REZ1",0.985405531749123
"Kevin Gowdy","sa917928",0.293885,NA,NA,NA
"Kevin Herget","15369",0.291783647058824,0.314,"REZ1",0.929247283626827
"Kevin Kelly","25679",0.289947764705882,0.288,"REZ1",1.00676307189542
"Kevin Kopps","sa3017005",0.2924815,NA,NA,NA
"Kevin Malisheski","sa919034",0.29438,NA,NA,NA
"Kevin Milam","sa3010819",0.296344,NA,NA,NA
"Kevin Miranda","sa3020757",0.290201,NA,NA,NA
"Kevin Rodriguez","sa3008683",0.301678,NA,NA,NA
"Kevin Smith","sa3007710",0.295446,NA,NA,NA
"Kevin Stevens","sa3020613",0.2873705,NA,NA,NA
"Kevin Tejada","sa3022046",0.295999,NA,NA,NA
"Kevin Valdez","sa3019052",0.300204,NA,NA,NA
"Kevin Velasco","sa3021524",0.296855,NA,NA,NA
"Kevison Hernandez","sa3016620",0.29678,NA,NA,NA
"Keylan Killgore","sa3008069",0.294545,NA,NA,NA
"Keynan Middleton","15264",0.292201294117647,0.305,"REZ1",0.958037029893925
"Keyner Benitez","sa3021795",0.301078,NA,NA,NA
"Keyshawn Askew","sa3017916",0.2935115,NA,NA,NA
"Keythel Key","sa3016282",0.296469,NA,NA,NA
"Keywill Cedeno","sa3021763",0.294728,NA,NA,NA
"Khristian Curtis","sa3023473",0.302732,NA,NA,NA
"Khristian Guevara","sa3019122",0.299962,NA,NA,NA
"Kikito Severino","sa3016030",0.300162,NA,NA,NA
"Kinn Omosako","sa3016948",0.297029,NA,NA,NA
"Kirby Snead","19179",0.305105090909091,0.298,"REZ1",1.02384258694326
"Kirby Yates","9073",0.282225294117647,0.299,"REZ1",0.943897304741295
"Kirk McCarty","20555",0.292705,NA,NA,NA
"Kleiber Olmedo","sa3022420",0.292871,NA,NA,NA
"Kleyderve Andrade","sa3019745",0.291242,NA,NA,NA
"Kobe Robinson","sa3017764",0.299661,NA,NA,NA
"Kodai Senga","31838",0.279284588235294,0.275,"REZ1",1.01558032085561
"Kodi Whitley","19731",0.290315,NA,NA,NA
"Kody Clemens","20572",0.277778,NA,NA,NA
"Kody Funderburk","24993",0.301134941176471,0.308,"REZ1",0.977710847975554
"Koen Moreno","sa3014509",0.293635,NA,NA,NA
"Kohei Arihara","27505",0.301329,NA,NA,NA
"Kohl Drake","sa3021723",0.2878715,NA,NA,NA
"Kohl Franklin","sa3008335",0.294361,NA,NA,NA
"Kohl Simas","sa3016949",0.292207,NA,NA,NA
"Kohl Stewart","15502",0.298885,NA,NA,NA
"Kolby Allard","18694",0.306158588235294,0.36,"REZ1",0.850440522875817
"Kolby Kubichek","sa3017271",0.299599,NA,NA,NA
"Kole Ramage","sa3020262",0.299573,NA,NA,NA
"Kolton Curtis","sa3022381",0.297423,NA,NA,NA
"Kolton Ingram","26068",0.297857083333333,0.292,"REZ1",1.02005850456621
"Konner Wade","14655",0.294235,NA,NA,NA
"Konnor Ash","sa3017503",0.2908475,NA,NA,NA
"Konnor Pilkington","21453",0.2897275,0.284,"REZ1",1.02016725352113
"Kris Anglin","sa3017612",0.293665,NA,NA,NA
"Kris Bubic","21455",0.298803411764706,0.282,"REZ1",1.05958656654151
"Krisspy Valdez","sa3019116",0.298574,NA,NA,NA
"Kristian Cardozo","sa3014706",0.295621,NA,NA,NA
"Kristofer Bow","sa3020607",0.296455,NA,NA,NA
"Kumar Nambiar","sa3010666",0.286997,NA,NA,NA
"Kumar Rocker","31843",0.291757411764706,0.303,"REZ1",0.962895748398369
"Kutter Crawford","20531",0.28039,0.26,"REZ1",1.07842307692308
"Kwang Hyun Kim","27458",0.296458,NA,NA,NA
"Ky Bush","29823",0.278500727272727,0.249,"REZ1",1.11847681635633
"Kyle Amendt","sa3022904",0.292247666666667,NA,NA,NA
"Kyle Backhus","sa3017068",0.2971985,NA,NA,NA
"Kyle Barraclough","13713",0.29551375,0.325,"REZ1",0.909273076923077
"Kyle Bird","16618",0.288596,NA,NA,NA
"Kyle Bischoff","sa3022176",0.29412,NA,NA,NA
"Kyle Bradish","24586",0.287781176470588,0.28,"REZ1",1.02778991596639
"Kyle Brnovich","sa3014923",0.294135,NA,NA,NA
"Kyle Carr","sa3023444",0.296834,NA,NA,NA
"Kyle Cody","19686",0.2979805,NA,NA,NA
"Kyle Crick","13182",0.296343,NA,NA,NA
"Kyle Crigger","sa3019884",0.29828,NA,NA,NA
"Kyle Dohy","20334",0.292646,NA,NA,NA
"Kyle Dowdy","19285",0.298237,NA,NA,NA
"Kyle Finnegan","15009",0.295213176470588,0.309,"REZ1",0.955382448124881
"Kyle Freeland","16256",0.312828352941177,0.333,"REZ1",0.939424483306836
"Kyle Funkhouser","19456",0.299608,NA,NA,NA
"Kyle Gibson","10123",0.304628705882353,0.335,"REZ1",0.909339420544337
"Kyle Glogoski","sa3007464",0.291725,NA,NA,NA
"Kyle Harrison","27758",0.289746588235294,0.29,"REZ1",0.9991261663286
"Kyle Hart","19646",0.2853175,NA,NA,NA
"Kyle Hendricks","12049",0.298871882352941,0.318,"REZ1",0.939848686644469
"Kyle Hill","sa3009922",0.286817,NA,NA,NA
"Kyle Hurt","27514",0.29156125,0.29,"REZ1",1.00538362068966
"Kyle Johnson","sa921678",0.299501,NA,NA,NA
"Kyle Johnston","sa3004571",0.303723,NA,NA,NA
"Kyle Jones","sa3020556",0.296983,NA,NA,NA
"Kyle Keller","18890",0.290633,NA,NA,NA
"Kyle Kubat","sa827380",0.291177,NA,NA,NA
"Kyle Larsen","sa3021983",0.298035,NA,NA,NA
"Kyle Leahy","24763",0.292197176470588,0.273,"REZ1",1.07031932773109
"Kyle Luckham","sa3020378",0.2931265,NA,NA,NA
"Kyle Marman","sa3008668",0.294126,NA,NA,NA
"Kyle McGowin","15071",0.289474,NA,NA,NA
"Kyle Molnar","sa3014909",0.301047,NA,NA,NA
"Kyle Mora","sa3018281",0.302569,NA,NA,NA
"Kyle Muller","20167",0.301514222222222,0.297,"REZ1",1.01519940142162
"Kyle Nelson","20515",0.290407647058824,0.282,"REZ1",1.02981435127242
"Kyle Nicolas","27775",0.300071058823529,0.315,"REZ1",0.952606535947712
"Kyle Ryan","11753",0.298821,NA,NA,NA
"Kyle Scott","sa3023049",0.295168,NA,NA,NA
"Kyle Tyler","22092",0.303866470588235,0.331,"REZ1",0.918025590901013
"Kyle Virbitsky","sa3017491",0.2936145,NA,NA,NA
"Kyle Whitten","sa3016936",0.292676,NA,NA,NA
"Kyle Wilcox","sa857699",0.297326,NA,NA,NA
"Kyle Wilson","sa875768",0.293578,NA,NA,NA
"Kyle Wright","19665",0.303292823529412,0.32,"REZ1",0.947790073529412
"Kyle Zimmer","14169",0.298873,NA,NA,NA
"Kyle Zurak","sa3004864",0.297259,NA,NA,NA
"LJ McDonough","sa3023172",0.305295,NA,NA,NA
"Lachlan Wells","sa877857",0.289834,NA,NA,NA
"Lael Lockhart","sa3017502",0.288284,NA,NA,NA
"Lake Bachar","19222",0.296587411764706,0.311,"REZ1",0.953657272555324
"Lance Lynn","2520",0.291025294117647,0.291,"REZ1",1.00008692136648
"Lance McCullers Jr","14120",0.291691142857143,NA,NA,NA
"Landany Alfonseca","sa3019191",0.298021,NA,NA,NA
"Landen Roupp","30076",0.296325529411765,0.318,"REZ1",0.93184128745838
"Landon Harper","sa3020404",0.296018,NA,NA,NA
"Landon Knack","27487",0.276690823529412,0.251,"REZ1",1.10235387860323
"Landon Leach","sa3005243",0.299744,NA,NA,NA
"Landon Marceaux","sa3017913",0.306701,NA,NA,NA
"Landon Sims","sa3021979",0.300827,NA,NA,NA
"Landon Tomkins","sa3022798",0.306458,NA,NA,NA
"Lane Ramsey","25071",0.294962083333333,0.291,"REZ1",1.01361540664376
"Larson Kindreich","sa3017505",0.287753,NA,NA,NA
"Layne Henderson","sa3007718",0.289776,NA,NA,NA
"Layonel Ovalles","sa3015993",0.29037,NA,NA,NA
"Lazaro Estrada","sa3005471",0.2841755,NA,NA,NA
"Leam Mendez","sa3019432",0.294847,NA,NA,NA
"Leandro Lopez","sa3016748",0.298121,NA,NA,NA
"Ledwin Gonzalez","sa3022043",0.297878,NA,NA,NA
"Ledwin Taveras","sa3019065",0.298823,NA,NA,NA
"Lenin Mendez","sa3021777",0.298598,NA,NA,NA
"Lenny Torres Jr","sa3008329",0.294616,NA,NA,NA
"Leodarlyn Colon","sa3019719",0.292857,NA,NA,NA
"Leomar Rosario","sa3019127",0.298948,NA,NA,NA
"Leon Hunter Jr","sa3010260",0.290322,NA,NA,NA
"Leonard Garcia","sa3015156",0.293533,NA,NA,NA
"Leonardo Lugo","sa3018340",0.297209,NA,NA,NA
"Leonardo Pestana","sa3005456",0.286095,NA,NA,NA
"Leonardo Rossel","sa3022317",0.29892,NA,NA,NA
"Leonardo Taveras","sa3002934",0.287966,NA,NA,NA
"Leonel Sequera","sa3019268",0.300017,NA,NA,NA
"Leoni De La Cruz","sa3016070",0.295628,NA,NA,NA
"Lester Nin","sa3019371",0.298011,NA,NA,NA
"Leudy Tirado","sa3022241",0.298546,NA,NA,NA
"Leuris Portorreal","sa3021520",0.292797,NA,NA,NA
"Leury Tejada","sa3007935",0.293921,NA,NA,NA
"Levi Prater","sa3014861",0.296614,NA,NA,NA
"Levi Stoudt","25650",0.29117,0.291,"REZ1",1.00058419243986
"Levi Thomas","sa3014801",0.296342,NA,NA,NA
"Levi Wells","sa3023441",0.300284,NA,NA,NA
"Lewis Sifontes","sa3021016",0.298279,NA,NA,NA
"Lewis Thorpe","15906",0.297828,NA,NA,NA
"Liam Doolan","sa3020947",0.295658,NA,NA,NA
"Liam Hendriks","3548",0.300964352941176,0.309,"REZ1",0.973994669712545
"Liam Jenkins","sa3007458",0.295585,NA,NA,NA
"Liam Norris","sa3014543",0.296681,NA,NA,NA
"Liam Simon","sa3020256",0.296291,NA,NA,NA
"Liam Sullivan","sa3022952",0.290669,NA,NA,NA
"Lincoln Henzman","sa3005187",0.2969645,NA,NA,NA
"Liomar Martinez","sa3019612",0.299803,NA,NA,NA
"Lisander Brito","sa3008704",0.29567,NA,NA,NA
"Lisander De La Cruz","sa3015361",0.299574,NA,NA,NA
"Lisandro Almonte","sa3015497",0.296664,NA,NA,NA
"Lisandro Santos","sa945728",0.290847,NA,NA,NA
"Lisnerkin Lantigua","sa3019258",0.30056,NA,NA,NA
"Listher Sosa","sa3009725",0.2983215,NA,NA,NA
"Liu Fuenmayor","sa3003126",0.303017,NA,NA,NA
"Livan Reinoso","sa3020331",0.298356,NA,NA,NA
"Ljay Newsome","19942",0.296015,NA,NA,NA
"Lluveres Severino","sa3020601",0.298256,NA,NA,NA
"Locke St John","16850",0.290728,NA,NA,NA
"Logan Allen","18555",0.294198333333333,0.284,"REZ1",1.03590962441315
"Logan Allen","27589",0.294327176470588,0.301,"REZ1",0.977831151065077
"Logan Boyer","sa3015002",0.291905,NA,NA,NA
"Logan Britt","sa3023170",0.299073,NA,NA,NA
"Logan Clayton","sa3020890",0.299339,NA,NA,NA
"Logan Cozart","sa875283",0.290624,NA,NA,NA
"Logan Evans","sa3023077",0.284716666666667,NA,NA,NA
"Logan Gilbert","22250",0.278423411764706,0.278,"REZ1",1.00152306390182
"Logan Gillaspie","22461",0.29052,0.296,"REZ1",0.981486486486487
"Logan Gragg","sa3010306",0.288593,NA,NA,NA
"Logan Henderson","sa3020080",0.278643333333333,NA,NA,NA
"Logan Hofmann","sa3014852",0.295183,NA,NA,NA
"Logan Lyle","sa3018267",0.29665,NA,NA,NA
"Logan Martin","sa3023213",0.301573,NA,NA,NA
"Logan Rinehart","sa3010255",0.294428,NA,NA,NA
"Logan Sawyer","sa829628",0.296443,NA,NA,NA
"Logan Shore","sa738442",0.290485,NA,NA,NA
"Logan VanWey","sa3019956",0.288481333333333,NA,NA,NA
"Logan Verrett","12905",0.290773,NA,NA,NA
"Logan Webb","17995",0.293395764705882,0.265,"REZ1",1.1071538290788
"Logan Workman","sa3017313",0.289956,NA,NA,NA
"Lorenzo Encarnacion","sa3015498",0.303412,NA,NA,NA
"Lou Trivino","15043",0.296818714285714,NA,NA,NA
"Louis Head","13259",0.290443,NA,NA,NA
"Louis Varland","27691",0.300562714285714,NA,NA,NA
"Luarbert Arias","sa3007599",0.287337857142857,NA,NA,NA
"Lucas Braun","sa3022996",0.2960735,NA,NA,NA
"Lucas Erceg","19360",0.305891176470588,0.336,"REZ1",0.910390406162465
"Lucas Gilbreath","21290",0.310734117647059,0.346,"REZ1",0.898075484529072
"Lucas Giolito","15474",0.298374117647059,0.306,"REZ1",0.975078815840061
"Lucas Gordillo","sa3021549",0.297401,NA,NA,NA
"Lucas Gordon","sa3023036",0.292163,NA,NA,NA
"Lucas Jacobsen","sa918634",0.297362,NA,NA,NA
"Lucas Knowles","sa3011676",0.292323,NA,NA,NA
"Lucas Luetge","8337",0.29800125,0.299,"REZ1",0.996659698996656
"Lucas Sims","13470",0.281788941176471,0.292,"REZ1",0.965030620467365
"Lucas Wepf","sa3020704",0.2866145,NA,NA,NA
"Luciano Romero","sa3018848",0.296642,NA,NA,NA
"Ludwin Jimenez","sa3005856",0.296023,NA,NA,NA
"Luichi Casilla","sa3018332",0.300174,NA,NA,NA
"Luifer Romero","sa3018349",0.296662,NA,NA,NA
"Luigi Hernandez","sa3016022",0.303834,NA,NA,NA
"Luimy Munoz","sa3021803",0.299332,NA,NA,NA
"Luinder Avila","sa3006507",0.297211857142857,NA,NA,NA
"Luis A Reyes","sa3019049",0.296403,NA,NA,NA
"Luis A Rodriguez","sa3016064",0.296717,NA,NA,NA
"Luis Aguilar","sa3018893",0.301073,NA,NA,NA
"Luis Aguilar","sa3020982",0.297133,NA,NA,NA
"Luis Alcala","sa3011880",0.296786,NA,NA,NA
"Luis Almonte","sa3009525",0.294443,NA,NA,NA
"Luis Amaya","sa872809",0.297034,NA,NA,NA
"Luis Amoroso","sa3005889",0.31332,NA,NA,NA
"Luis Angel Rodriguez","sa3005435",0.285787,NA,NA,NA
"Luis Arejula","sa3016619",0.296782,NA,NA,NA
"Luis Arestigueta","sa3021521",0.297566,NA,NA,NA
"Luis Avila","sa3021805",0.292183,NA,NA,NA
"Luis Avilan","2882",0.294884,NA,NA,NA
"Luis Baldiris","sa3016814",0.296099,NA,NA,NA
"Luis Barroso","sa3005697",0.293743,NA,NA,NA
"Luis Beltran","sa3021509",0.299468,NA,NA,NA
"Luis Bermudez","sa3018317",0.298402,NA,NA,NA
"Luis Carias","sa3021006",0.297537,NA,NA,NA
"Luis Carrasco","sa1172127",0.291333,NA,NA,NA
"Luis Castillo","15689",0.280474941176471,0.279,"REZ1",1.00528652751423
"Luis Castillo","sa3022358",0.299046,NA,NA,NA
"Luis Cepeda","sa3006132",0.29916,NA,NA,NA
"Luis Cesar","sa3018368",0.302429,NA,NA,NA
"Luis Cessa","13345",0.303501666666667,0.326,"REZ1",0.930986707566462
"Luis Cohen","sa3019269",0.301436,NA,NA,NA
"Luis Contreras","25839",0.282363647058824,0.274,"REZ1",1.03052425933877
"Luis Curvelo","sa3008169",0.282181571428571,NA,NA,NA
"Luis De Avila","sa3005839",0.302786,NA,NA,NA
"Luis De Aza","sa3021038",0.298576,NA,NA,NA
"Luis De La Cruz","sa3020981",0.299419,NA,NA,NA
"Luis De La Rosa","sa3009778",0.295724,NA,NA,NA
"Luis De Leon","sa3019283",0.306267,NA,NA,NA
"Luis Devers","sa3005694",0.297634,NA,NA,NA
"Luis Diaz","sa3015146",0.298841,NA,NA,NA
"Luis Espinoza","sa3021043",0.296973,NA,NA,NA
"Luis Espinoza","sa3024262",0.299005,NA,NA,NA
"Luis F Castillo","20638",0.292418,NA,NA,NA
"Luis F Ortiz","16942",0.2933275,0.301,"REZ1",0.974509966777409
"Luis Flores","sa3018818",0.297161,NA,NA,NA
"Luis Frias","21997",0.302043882352941,0.317,"REZ1",0.952819818148079
"Luis Garcia","23735",0.281078235294118,0.271,"REZ1",1.0371890601259
"Luis Garcia","6984",0.305574823529412,0.304,"REZ1",1.00518034055728
"Luis Garcia","sa3015468",0.297483,NA,NA,NA
"Luis Garcia","sa3021753",0.296914,NA,NA,NA
"Luis Gastelum","sa3020964",0.295678,NA,NA,NA
"Luis German","sa3019658",0.295799,NA,NA,NA
"Luis Gil","21052",0.270921529411765,0.256,"REZ1",1.05828722426471
"Luis Gomez","sa3006376",0.299799,NA,NA,NA
"Luis Gonzalez","sa3019164",0.29475,NA,NA,NA
"Luis Gonzalez","sa550522",0.288533833333333,NA,NA,NA
"Luis Guerrero","31184",0.2949964,0.299,"REZ1",0.986610033444816
"Luis Guevara","sa3021011",0.297582,NA,NA,NA
"Luis Gutierrez","sa3016469",0.295851,NA,NA,NA
"Luis Hernandez","sa3018812",0.294538,NA,NA,NA
"Luis Jerez","sa3021495",0.296205,NA,NA,NA
"Luis Joseph","sa3016228",0.296949,NA,NA,NA
"Luis L Ortiz","27646",0.283211647058824,0.273,"REZ1",1.03740530058177
"Luis Ledo","sa740812",0.299316,NA,NA,NA
"Luis Madero","20399",0.295319,NA,NA,NA
"Luis Madrazo","sa3019134",0.291815,NA,NA,NA
"Luis Maracara","sa3024260",0.299567,NA,NA,NA
"Luis Martinez","sa3016041",0.303355,NA,NA,NA
"Luis MartinezGomez","sa3023285",0.298492,NA,NA,NA
"Luis Medina","21649",0.291027916666667,0.284,"REZ1",1.02474618544601
"Luis Mey","sa3010130",0.2973344,NA,NA,NA
"Luis Moncada","sa873694",0.299232,NA,NA,NA
"Luis Montas","sa3015102",0.3,NA,NA,NA
"Luis Morales","sa3021487",0.293132,NA,NA,NA
"Luis Morellis","sa3021489",0.299154,NA,NA,NA
"Luis Moreno","sa3002928",0.297904,NA,NA,NA
"Luis Moreno","sa3009950",0.293814,NA,NA,NA
"Luis Nunez","sa3009715",0.299432,NA,NA,NA
"Luis Osorio","sa3015988",0.298946,NA,NA,NA
"Luis Oviedo","21728",0.295088,NA,NA,NA
"Luis Pacheco","sa3002678",0.293497,NA,NA,NA
"Luis Palacios","sa3003021",0.296311,NA,NA,NA
"Luis Patino","22815",0.281575764705882,0.301,"REZ1",0.935467656830174
"Luis Perales","sa3014677",0.296957,NA,NA,NA
"Luis Peralta","24203",0.308769411764706,0.32,"REZ1",0.964904411764706
"Luis Perdomo","14682",0.300882,NA,NA,NA
"Luis Polanco","sa3016739",0.303267,NA,NA,NA
"Luis Quinones","sa1170867",0.282528,NA,NA,NA
"Luis Ramirez","sa3018353",0.301958,NA,NA,NA
"Luis Ramirez","sa3020831",0.302738,NA,NA,NA
"Luis Reyes","sa3020983",0.300618,NA,NA,NA
"Luis Reyes","sa737048",0.297846,NA,NA,NA
"Luis Rijo","sa916950",0.296457,NA,NA,NA
"Luis Rodriguez","sa3021816",0.299968,NA,NA,NA
"Luis Romero","sa3003109",0.302339,NA,NA,NA
"Luis Rujano","sa3020904",0.295069,NA,NA,NA
"Luis Sanchez","sa3015219",0.298399,NA,NA,NA
"Luis Serna","sa3016528",0.293882,NA,NA,NA
"Luis Severino","15890",0.287345176470588,0.277,"REZ1",1.03734720747505
"Luis Talavera","sa3009212",0.31262,NA,NA,NA
"Luis Tejeda","sa3016589",0.298844,NA,NA,NA
"Luis Tejeda","sa3019176",0.298559,NA,NA,NA
"Luis Torres","sa3018320",0.295284,NA,NA,NA
"Luis Valdez","sa3015974",0.296815,NA,NA,NA
"Luis Valdez","sa3019288",0.302294,NA,NA,NA
