"name","playerid","new_WAR","WAR","Source","WAR_adj_rate"
"Kenny Rosenberg","20009",0.170334249818182,-0.002,"REZ1",-85.1671249090909
"Kent Emanuel","15849",0.131846216666667,0.107,"REZ1",1.23220763239875
"Kent Hasler","sa3015089",-0.00238341,NA,NA,NA
"Kenta Maeda","18498",0.564852705882353,0.982,"REZ1",0.575206421468791
"Kenten Egbert","sa3023500",-9.99029e-05,NA,NA,NA
"Kenya Huggins","sa3020609",-0.0171112,NA,NA,NA
"Kenyi Perez","sa3016008",-0.0305839,NA,NA,NA
"Kenyon Yovan","sa3016839",-0.19025163,NA,NA,NA
"Keone Kela","14696",-0.00295635,NA,NA,NA
"Kervin Castro","21656",-0.00610355,NA,NA,NA
"Keuri Almonte","sa3021779",-9.99029e-05,NA,NA,NA
"Kevin Abel","sa3017879",-0.16453495145,NA,NA,NA
"Kevin Briceno","sa3017317",-9.99029e-05,NA,NA,NA
"Kevin Camacho","sa3021577",-0.0349685,NA,NA,NA
"Kevin Coulter","sa3010115",-0.00444876,NA,NA,NA
"Kevin Gadea","sa735841",-0.00554917,NA,NA,NA
"Kevin Garcia","sa3006516",-0.0321829,NA,NA,NA
"Kevin Gausman","14107",2.77017176470588,2.098,"REZ1",1.32038692312006
"Kevin Ginkel","19876",0.561123411764706,0.085,"REZ1",6.60145190311419
"Kevin Gowdy","sa917928",-0.06263618,NA,NA,NA
"Kevin Herget","15369",-0.0353688011764706,-0.606,"REZ1",0.0583643583770142
"Kevin Kelly","25679",0.391338823529412,0.454,"REZ1",0.861979787509717
"Kevin Kopps","sa3017005",-0.2079698,NA,NA,NA
"Kevin Malisheski","sa919034",-0.00664876,NA,NA,NA
"Kevin Milam","sa3010819",-0.0139285,NA,NA,NA
"Kevin Miranda","sa3020757",0.00193323855,NA,NA,NA
"Kevin Rodriguez","sa3008683",-0.0164156,NA,NA,NA
"Kevin Smith","sa3007710",-9.99029e-05,NA,NA,NA
"Kevin Stevens","sa3020613",0.033915662,NA,NA,NA
"Kevin Tejada","sa3022046",-0.0334768,NA,NA,NA
"Kevin Valdez","sa3019052",-9.99029e-05,NA,NA,NA
"Kevin Velasco","sa3021524",-9.99029e-05,NA,NA,NA
"Kevison Hernandez","sa3016620",-0.0335542,NA,NA,NA
"Keylan Killgore","sa3008069",-0.122309595,NA,NA,NA
"Keynan Middleton","15264",0.220323576470588,1.013,"REZ1",0.217496126821904
"Keyner Benitez","sa3021795",-9.99029e-05,NA,NA,NA
"Keyshawn Askew","sa3017916",-0.230875475,NA,NA,NA
"Keythel Key","sa3016282",-9.99029e-05,NA,NA,NA
"Keywill Cedeno","sa3021763",-0.0312697,NA,NA,NA
"Khristian Curtis","sa3023473",-9.99029e-05,NA,NA,NA
"Khristian Guevara","sa3019122",-0.0291201,NA,NA,NA
"Kikito Severino","sa3016030",-0.0213648,NA,NA,NA
"Kinn Omosako","sa3016948",-0.0333694,NA,NA,NA
"Kirby Snead","19179",0.056153,0.342,"REZ1",0.164190058479532
"Kirby Yates","9073",0.501239058823529,0.519,"REZ1",0.965778533378669
"Kirk McCarty","20555",-0.00436835,NA,NA,NA
"Kleiber Olmedo","sa3022420",-0.0210811,NA,NA,NA
"Kleyderve Andrade","sa3019745",-0.0193611,NA,NA,NA
"Kobe Robinson","sa3017764",-0.017139,NA,NA,NA
"Kodai Senga","31838",2.12306117647059,0.897,"REZ1",2.36684635058037
"Kodi Whitley","19731",-0.0100467,NA,NA,NA
"Kody Clemens","20572",-0.169596,NA,NA,NA
"Kody Funderburk","24993",0.327953211764706,0.652,"REZ1",0.5029957235655
"Koen Moreno","sa3014509",-0.024567,NA,NA,NA
"Kohei Arihara","27505",-9.99029e-05,NA,NA,NA
"Kohl Drake","sa3021723",0.25028704855,NA,NA,NA
"Kohl Franklin","sa3008335",-9.99029e-05,NA,NA,NA
"Kohl Simas","sa3016949",-9.99029e-05,NA,NA,NA
"Kohl Stewart","15502",-9.99029e-05,NA,NA,NA
"Kolby Allard","18694",0.132198424705882,0.342,"REZ1",0.386545101479188
"Kolby Kubichek","sa3017271",-0.00675038,NA,NA,NA
"Kole Ramage","sa3020262",-0.0147919,NA,NA,NA
"Kolton Curtis","sa3022381",-9.99029e-05,NA,NA,NA
"Kolton Ingram","26068",-0.1171652875,-0.135,"REZ1",0.867891018518518
"Konner Wade","14655",-0.00771254,NA,NA,NA
"Konnor Ash","sa3017503",-0.05397395145,NA,NA,NA
"Konnor Pilkington","21453",0.196410809166667,0.291,"REZ1",0.674951234249714
"Kris Anglin","sa3017612",-9.99029e-05,NA,NA,NA
"Kris Bubic","21455",1.35285058823529,1.584,"REZ1",0.854072341057635
"Krisspy Valdez","sa3019116",-0.0357879,NA,NA,NA
"Kristian Cardozo","sa3014706",-0.0315285,NA,NA,NA
"Kristofer Bow","sa3020607",-0.0229428,NA,NA,NA
"Kumar Nambiar","sa3010666",-0.0220308,NA,NA,NA
"Kumar Rocker","31843",1.58264470588235,0.534,"REZ1",2.96375413086583
"Kutter Crawford","20531",1.59842352941176,2.404,"REZ1",0.664901634530684
"Kwang Hyun Kim","27458",-9.99029e-05,NA,NA,NA
"Ky Bush","29823",0.191599335836364,0.407,"REZ1",0.470760038909984
"Kyle Amendt","sa3022904",0.0416252833333333,NA,NA,NA
"Kyle Backhus","sa3017068",-0.038871955,NA,NA,NA
"Kyle Barraclough","13713",-0.163224241666667,-0.09,"REZ1",1.81360268518519
"Kyle Bird","16618",-0.00684199,NA,NA,NA
"Kyle Bischoff","sa3022176",-0.17036046,NA,NA,NA
"Kyle Bradish","24586",0.792364823529412,1.864,"REZ1",0.425088424640242
"Kyle Brnovich","sa3014923",0.21797904855,NA,NA,NA
"Kyle Carr","sa3023444",-9.99029e-05,NA,NA,NA
"Kyle Cody","19686",0.03052543,NA,NA,NA
"Kyle Crick","13182",-0.00400105,NA,NA,NA
"Kyle Crigger","sa3019884",-0.00519374,NA,NA,NA
"Kyle Dohy","20334",-0.00597925,NA,NA,NA
"Kyle Dowdy","19285",-0.00121684,NA,NA,NA
"Kyle Finnegan","15009",0.260622482352941,0.504,"REZ1",0.517108099906629
"Kyle Freeland","16256",0.959243294117647,0.124,"REZ1",7.7358330170778
"Kyle Funkhouser","19456",5.09005e-05,NA,NA,NA
"Kyle Gibson","10123",1.29256470588235,1.905,"REZ1",0.678511656631156
"Kyle Glogoski","sa3007464",-0.00441121,NA,NA,NA
"Kyle Harrison","27758",1.26713882352941,0.866,"REZ1",1.46320880315175
"Kyle Hart","19646",0.440815983333333,NA,NA,NA
"Kyle Hendricks","12049",0.687276705882353,0.976,"REZ1",0.704176952748312
"Kyle Hill","sa3009922",-0.08279291,NA,NA,NA
"Kyle Hurt","27514",0.338971095833333,0.521,"REZ1",0.65061630678183
"Kyle Johnson","sa921678",-0.00693712,NA,NA,NA
"Kyle Johnston","sa3004571",-0.00444876,NA,NA,NA
"Kyle Jones","sa3020556",0.07166004855,NA,NA,NA
"Kyle Keller","18890",-0.00637724,NA,NA,NA
"Kyle Kubat","sa827380",-9.99029e-05,NA,NA,NA
"Kyle Larsen","sa3021983",-9.99029e-05,NA,NA,NA
"Kyle Leahy","24763",0.274337518823529,1.469,"REZ1",0.186751204100428
"Kyle Luckham","sa3020378",0.16593504855,NA,NA,NA
"Kyle Marman","sa3008668",-0.00525102,NA,NA,NA
"Kyle McGowin","15071",0.05536788,NA,NA,NA
"Kyle Molnar","sa3014909",-0.0132201,NA,NA,NA
"Kyle Mora","sa3018281",-0.00403599,NA,NA,NA
"Kyle Muller","20167",0.142003233333333,0.004,"REZ1",35.5008083333333
"Kyle Nelson","20515",0.0629813564705882,0.066,"REZ1",0.954262976827094
"Kyle Nicolas","27775",0.0925602823529412,0.308,"REZ1",0.300520397249809
"Kyle Ryan","11753",-0.00893649,NA,NA,NA
"Kyle Scott","sa3023049",-9.99029e-05,NA,NA,NA
"Kyle Tyler","22092",0.0614711870588235,-0.117,"REZ1",-0.525394761186526
"Kyle Virbitsky","sa3017491",0.133834515,NA,NA,NA
"Kyle Whitten","sa3016936",-0.104117865,NA,NA,NA
"Kyle Wilcox","sa857699",-0.13110134,NA,NA,NA
"Kyle Wilson","sa875768",-0.0066872,NA,NA,NA
"Kyle Wright","19665",0.793654117647059,0.277,"REZ1",2.86517732002548
"Kyle Zimmer","14169",-0.00509553,NA,NA,NA
"Kyle Zurak","sa3004864",-0.00298397,NA,NA,NA
"LJ McDonough","sa3023172",-0.0134368,NA,NA,NA
"Lachlan Wells","sa877857",0.27941304855,NA,NA,NA
"Lael Lockhart","sa3017502",0.38715654855,NA,NA,NA
"Lake Bachar","19222",-0.0312819835294118,0.099,"REZ1",-0.31597963161022
"Lance Lynn","2520",1.23020776470588,2.137,"REZ1",0.575670456109444
"Lance McCullers Jr","14120",0.924062714285714,NA,NA,NA
"Landany Alfonseca","sa3019191",-0.039468,NA,NA,NA
"Landen Roupp","30076",0.503320235294118,-0.187,"REZ1",-2.69155206039635
"Landon Harper","sa3020404",0.21090365,NA,NA,NA
"Landon Knack","27487",0.450522011764706,0.695,"REZ1",0.648233110452814
"Landon Leach","sa3005243",-9.99029e-05,NA,NA,NA
"Landon Marceaux","sa3017913",-9.99029e-05,NA,NA,NA
"Landon Sims","sa3021979",-0.0125333,NA,NA,NA
"Landon Tomkins","sa3022798",-0.0137717,NA,NA,NA
"Lane Ramsey","25071",0.00653952916666667,0.039,"REZ1",0.167680235042735
"Larson Kindreich","sa3017505",-0.20364498,NA,NA,NA
"Layne Henderson","sa3007718",-0.057017205,NA,NA,NA
"Layonel Ovalles","sa3015993",-0.0147638,NA,NA,NA
"Lazaro Estrada","sa3005471",0.22610054855,NA,NA,NA
"Leam Mendez","sa3019432",-0.0168529,NA,NA,NA
"Leandro Lopez","sa3016748",-9.99029e-05,NA,NA,NA
"Ledwin Gonzalez","sa3022043",-0.0366905,NA,NA,NA
"Ledwin Taveras","sa3019065",-9.99029e-05,NA,NA,NA
"Lenin Mendez","sa3021777",-0.036305,NA,NA,NA
"Lenny Torres Jr","sa3008329",-0.13632527,NA,NA,NA
"Leodarlyn Colon","sa3019719",-9.99029e-05,NA,NA,NA
"Leomar Rosario","sa3019127",-0.0348151,NA,NA,NA
"Leon Hunter Jr","sa3010260",-0.00285756,NA,NA,NA
"Leonard Garcia","sa3015156",-0.0163422,NA,NA,NA
"Leonardo Lugo","sa3018340",-0.034813,NA,NA,NA
"Leonardo Pestana","sa3005456",-0.06015757,NA,NA,NA
"Leonardo Rossel","sa3022317",-0.0323114,NA,NA,NA
"Leonardo Taveras","sa3002934",-0.37316185,NA,NA,NA
"Leonel Sequera","sa3019268",-9.99029e-05,NA,NA,NA
"Leoni De La Cruz","sa3016070",-0.0203871,NA,NA,NA
"Lester Nin","sa3019371",-0.031366,NA,NA,NA
"Leudy Tirado","sa3022241",-9.99029e-05,NA,NA,NA
"Leuris Portorreal","sa3021520",-9.99029e-05,NA,NA,NA
"Leury Tejada","sa3007935",-0.0196276,NA,NA,NA
"Levi Prater","sa3014861",-0.0210732,NA,NA,NA
"Levi Stoudt","25650",-0.00608562620833333,0.189,"REZ1",-0.0321990804673721
"Levi Thomas","sa3014801",-9.99029e-05,NA,NA,NA
"Levi Wells","sa3023441",-9.99029e-05,NA,NA,NA
"Lewis Sifontes","sa3021016",-9.99029e-05,NA,NA,NA
"Lewis Thorpe","15906",-9.99029e-05,NA,NA,NA
"Liam Doolan","sa3020947",-0.020021,NA,NA,NA
"Liam Hendriks","3548",0.557360235294118,0.736,"REZ1",0.757282928388747
"Liam Jenkins","sa3007458",-0.0201375,NA,NA,NA
"Liam Norris","sa3014543",-0.0103603,NA,NA,NA
"Liam Simon","sa3020256",-9.99029e-05,NA,NA,NA
"Liam Sullivan","sa3022952",-9.99029e-05,NA,NA,NA
"Lincoln Henzman","sa3005187",-0.14366766,NA,NA,NA
"Liomar Martinez","sa3019612",-9.99029e-05,NA,NA,NA
"Lisander Brito","sa3008704",-0.0340472,NA,NA,NA
"Lisander De La Cruz","sa3015361",-0.0290439,NA,NA,NA
"Lisandro Almonte","sa3015497",-0.0207871,NA,NA,NA
"Lisandro Santos","sa945728",-0.00426152,NA,NA,NA
"Lisnerkin Lantigua","sa3019258",-0.0328403,NA,NA,NA
"Listher Sosa","sa3009725",-0.248786625,NA,NA,NA
"Liu Fuenmayor","sa3003126",-0.00552423,NA,NA,NA
"Livan Reinoso","sa3020331",-0.0197142,NA,NA,NA
"Ljay Newsome","19942",-0.00216063,NA,NA,NA
"Lluveres Severino","sa3020601",-0.0353146,NA,NA,NA
"Locke St John","16850",-0.00948396,NA,NA,NA
"Logan Allen","18555",0.112365170833333,-0.626,"REZ1",-0.17949707800852
"Logan Allen","27589",0.290139411764706,0.05,"REZ1",5.80278823529412
"Logan Boyer","sa3015002",-0.047262825,NA,NA,NA
"Logan Britt","sa3023170",-9.99029e-05,NA,NA,NA
"Logan Clayton","sa3020890",-0.01852860145,NA,NA,NA
"Logan Cozart","sa875283",-0.00399323,NA,NA,NA
"Logan Evans","sa3023077",0.0794827833333333,NA,NA,NA
"Logan Gilbert","22250",3.64183882352941,3.607,"REZ1",1.00965867023272
"Logan Gillaspie","22461",0.062716675,0.494,"REZ1",0.126956831983806
"Logan Gragg","sa3010306",-0.006689685,NA,NA,NA
"Logan Henderson","sa3020080",0.160409023333333,NA,NA,NA
"Logan Hofmann","sa3014852",-0.0249433,NA,NA,NA
"Logan Lyle","sa3018267",-0.0201181,NA,NA,NA
"Logan Martin","sa3023213",-9.99029e-05,NA,NA,NA
"Logan Rinehart","sa3010255",-0.05374821,NA,NA,NA
"Logan Sawyer","sa829628",-0.0025608,NA,NA,NA
"Logan Shore","sa738442",-9.99029e-05,NA,NA,NA
"Logan VanWey","sa3019956",-0.0474829333333333,NA,NA,NA
"Logan Verrett","12905",-9.99029e-05,NA,NA,NA
"Logan Webb","17995",4.01654588235294,3.246,"REZ1",1.23738320466819
"Logan Workman","sa3017313",0.26348454855,NA,NA,NA
"Lorenzo Encarnacion","sa3015498",-9.99029e-05,NA,NA,NA
"Lou Trivino","15043",0.0135446042857143,NA,NA,NA
"Louis Head","13259",-0.00727745,NA,NA,NA
"Louis Varland","27691",0.487939714285714,NA,NA,NA
"Luarbert Arias","sa3007599",-0.0382631757142857,NA,NA,NA
"Lucas Braun","sa3022996",0.47300954855,NA,NA,NA
"Lucas Erceg","19360",0.687513882352941,0.358,"REZ1",1.9204298389747
"Lucas Gilbreath","21290",0.194794727058824,1.092,"REZ1",0.178383449687567
"Lucas Giolito","15474",1.40324352941176,1.377,"REZ1",1.01905848178051
"Lucas Gordillo","sa3021549",-0.019282,NA,NA,NA
"Lucas Gordon","sa3023036",-9.99029e-05,NA,NA,NA
"Lucas Jacobsen","sa918634",-0.00333605,NA,NA,NA
"Lucas Knowles","sa3011676",-0.00441053145,NA,NA,NA
"Lucas Luetge","8337",0.0519425125,0.011,"REZ1",4.72204659090909
"Lucas Sims","13470",-0.00217889411764706,0.438,"REZ1",-0.00497464410421702
"Lucas Wepf","sa3020704",-0.08211709,NA,NA,NA
"Luciano Romero","sa3018848",-0.039035,NA,NA,NA
"Ludwin Jimenez","sa3005856",-0.0225139,NA,NA,NA
"Luichi Casilla","sa3018332",-9.99029e-05,NA,NA,NA
"Luifer Romero","sa3018349",-9.99029e-05,NA,NA,NA
"Luigi Hernandez","sa3016022",-0.0238975,NA,NA,NA
"Luimy Munoz","sa3021803",-9.99029e-05,NA,NA,NA
"Luinder Avila","sa3006507",0.0419426604285714,NA,NA,NA
"Luis A Reyes","sa3019049",-0.027228,NA,NA,NA
"Luis A Rodriguez","sa3016064",-0.0164946,NA,NA,NA
"Luis Aguilar","sa3018893",-0.0353242,NA,NA,NA
"Luis Aguilar","sa3020982",-9.99029e-05,NA,NA,NA
"Luis Alcala","sa3011880",-0.032472,NA,NA,NA
"Luis Almonte","sa3009525",-0.0208992,NA,NA,NA
"Luis Amaya","sa872809",-0.00327822,NA,NA,NA
"Luis Amoroso","sa3005889",-0.0165572,NA,NA,NA
"Luis Angel Rodriguez","sa3005435",-0.11516745145,NA,NA,NA
"Luis Arejula","sa3016619",-0.0165922,NA,NA,NA
"Luis Arestigueta","sa3021521",-9.99029e-05,NA,NA,NA
"Luis Avila","sa3021805",-0.0208319,NA,NA,NA
"Luis Avilan","2882",-0.00558994,NA,NA,NA
"Luis Baldiris","sa3016814",-0.0350579,NA,NA,NA
"Luis Barroso","sa3005697",-0.0182169,NA,NA,NA
"Luis Beltran","sa3021509",-0.0341462,NA,NA,NA
"Luis Bermudez","sa3018317",-9.99029e-05,NA,NA,NA
"Luis Carias","sa3021006",-9.99029e-05,NA,NA,NA
"Luis Carrasco","sa1172127",-9.99029e-05,NA,NA,NA
"Luis Castillo","15689",2.75054470588235,2.147,"REZ1",1.28111071536206
"Luis Castillo","sa3022358",-0.0329273,NA,NA,NA
"Luis Cepeda","sa3006132",-9.99029e-05,NA,NA,NA
"Luis Cesar","sa3018368",-9.99029e-05,NA,NA,NA
"Luis Cessa","13345",0.035427957125,-0.496,"REZ1",-0.0714273329133064
"Luis Cohen","sa3019269",-9.99029e-05,NA,NA,NA
"Luis Contreras","25839",-0.0318152368235294,-0.341,"REZ1",0.0932998147317578
"Luis Curvelo","sa3008169",-0.0057894,NA,NA,NA
"Luis De Avila","sa3005839",0.16639104855,NA,NA,NA
"Luis De Aza","sa3021038",-0.0353969,NA,NA,NA
"Luis De La Cruz","sa3020981",-0.0305106,NA,NA,NA
"Luis De La Rosa","sa3009778",-0.0184108,NA,NA,NA
"Luis De Leon","sa3019283",-9.99029e-05,NA,NA,NA
"Luis Devers","sa3005694",-0.0130393,NA,NA,NA
"Luis Diaz","sa3015146",-0.0334999,NA,NA,NA
"Luis Espinoza","sa3021043",-0.0318527,NA,NA,NA
"Luis Espinoza","sa3024262",-9.99029e-05,NA,NA,NA
"Luis F Castillo","20638",-0.00106906,NA,NA,NA
"Luis F Ortiz","16942",0.167514171916667,0.224,"REZ1",0.747831124627976
"Luis Flores","sa3018818",-0.0341694,NA,NA,NA
"Luis Frias","21997",0.0865202788235294,0.136,"REZ1",0.636178520761246
"Luis Garcia","23735",0.997281176470588,0.065,"REZ1",15.3427873303167
"Luis Garcia","6984",0.121008776470588,0.023,"REZ1",5.26125115089514
"Luis Garcia","sa3015468",-0.0312411,NA,NA,NA
"Luis Garcia","sa3021753",-0.0361871,NA,NA,NA
"Luis Gastelum","sa3020964",-0.0140203,NA,NA,NA
"Luis German","sa3019658",-0.0268022,NA,NA,NA
"Luis Gil","21052",1.31052941176471,0.784,"REZ1",1.67159363745498
"Luis Gomez","sa3006376",-0.0303619,NA,NA,NA
"Luis Gonzalez","sa3019164",-0.0258525,NA,NA,NA
"Luis Gonzalez","sa550522",-0.0397207116666667,NA,NA,NA
"Luis Guerrero","31184",0.09394284,0.51,"REZ1",0.184201647058824
"Luis Guevara","sa3021011",-0.0337963,NA,NA,NA
"Luis Gutierrez","sa3016469",-9.99029e-05,NA,NA,NA
"Luis Hernandez","sa3018812",-0.0245349,NA,NA,NA
"Luis Jerez","sa3021495",-0.0315998,NA,NA,NA
"Luis Joseph","sa3016228",-0.034868,NA,NA,NA
"Luis L Ortiz","27646",1.02140329411765,0.894,"REZ1",1.14250927753652
"Luis Ledo","sa740812",-0.00834733,NA,NA,NA
"Luis Madero","20399",-0.0141376,NA,NA,NA
"Luis Madrazo","sa3019134",-0.00740103,NA,NA,NA
"Luis Maracara","sa3024260",-9.99029e-05,NA,NA,NA
"Luis Martinez","sa3016041",-0.0334499,NA,NA,NA
"Luis MartinezGomez","sa3023285",-9.99029e-05,NA,NA,NA
"Luis Medina","21649",0.240697540458333,0.373,"REZ1",0.64530171704647
"Luis Mey","sa3010130",-0.2892642,NA,NA,NA
"Luis Moncada","sa873694",-9.99029e-05,NA,NA,NA
"Luis Montas","sa3015102",-0.0140852,NA,NA,NA
"Luis Morales","sa3021487",-9.99029e-05,NA,NA,NA
"Luis Morellis","sa3021489",-9.99029e-05,NA,NA,NA
"Luis Moreno","sa3002928",-0.0139427,NA,NA,NA
"Luis Moreno","sa3009950",0.03094249855,NA,NA,NA
"Luis Nunez","sa3009715",-0.0312008,NA,NA,NA
"Luis Osorio","sa3015988",-9.99029e-05,NA,NA,NA
"Luis Oviedo","21728",-0.0075309,NA,NA,NA
"Luis Pacheco","sa3002678",-0.00147847,NA,NA,NA
"Luis Palacios","sa3003021",0.16437804855,NA,NA,NA
"Luis Patino","22815",0.108760027058824,0.469,"REZ1",0.231897712278941
"Luis Perales","sa3014677",0.14143704855,NA,NA,NA
"Luis Peralta","24203",-0.00132358823529412,0.314,"REZ1",-0.00421524915698763
"Luis Perdomo","14682",0.00244368,NA,NA,NA
"Luis Polanco","sa3016739",-0.0184344,NA,NA,NA
"Luis Quinones","sa1170867",-0.064633255,NA,NA,NA
"Luis Ramirez","sa3018353",-0.0324344,NA,NA,NA
"Luis Ramirez","sa3020831",-0.014071,NA,NA,NA
"Luis Reyes","sa3020983",-9.99029e-05,NA,NA,NA
"Luis Reyes","sa737048",-0.332231675,NA,NA,NA
"Luis Rijo","sa916950",-9.99029e-05,NA,NA,NA
"Luis Rodriguez","sa3021816",-9.99029e-05,NA,NA,NA
"Luis Romero","sa3003109",-0.00632697,NA,NA,NA
"Luis Rujano","sa3020904",-9.99029e-05,NA,NA,NA
"Luis Sanchez","sa3015219",-0.0235508,NA,NA,NA
"Luis Serna","sa3016528",-9.99029e-05,NA,NA,NA
"Luis Severino","15890",1.71991294117647,2.637,"REZ1",0.652223337571661
"Luis Talavera","sa3009212",-0.0207645,NA,NA,NA
"Luis Tejeda","sa3016589",-0.0207551,NA,NA,NA
"Luis Tejeda","sa3019176",-0.0292174,NA,NA,NA
"Luis Torres","sa3018320",-0.0183413,NA,NA,NA
"Luis Valdez","sa3015974",-9.99029e-05,NA,NA,NA
"Luis Valdez","sa3019288",-0.0257186,NA,NA,NA
"Luis Vargas","sa3009592",-9.99029e-05,NA,NA,NA
"Luis Vasquez","sa3021001",-0.0310398,NA,NA,NA
"Luis Vega","sa3009830",-0.0316276,NA,NA,NA
"Luis Velasquez","sa3010135",-0.125599865,NA,NA,NA
"Luis Victorino","sa3019289",-9.99029e-05,NA,NA,NA
"Luis Viloria","sa3015495",-0.0194578,NA,NA,NA
"Luis Vizcaino","sa3011812",-0.022362,NA,NA,NA
"Luke Albright","sa3017592",0.0112073,NA,NA,NA
"Luke Anderson","sa3017984",-0.0222636,NA,NA,NA
"Luke Bard","14288",-0.00230189,NA,NA,NA
"Luke Barker","19609",-0.007528025,NA,NA,NA
"Luke Bell","sa3022731",-0.0144446,NA,NA,NA
"Luke Boyd","sa3016904",-0.0187974,NA,NA,NA
"Luke Farrell","15101",-0.00969665,NA,NA,NA
"Luke Fox","sa3023673",-9.99029e-05,NA,NA,NA
"Luke Jackson","11752",0.207606670588235,0.447,"REZ1",0.464444453217529
"Luke Little","28036",0.247002870588235,0.369,"REZ1",0.669384473138849
"Luke Murphy","sa3017653",0.02434754,NA,NA,NA
"Luke Russo","sa3023502",-9.99029e-05,NA,NA,NA
"Luke Savage","sa3022943",-0.0175558,NA,NA,NA
"Luke Shilling","sa3014781",-0.00783594,NA,NA,NA
"Luke Stofel","sa3023087",-0.0134247,NA,NA,NA
"Luke Summers","sa3018284",-0.00210599,NA,NA,NA
"Luke Taggart","sa3017932",-9.99029e-05,NA,NA,NA
"Luke Weaver","16918",0.572943294117647,0.591,"REZ1",0.969447198168608
"Luke Westphal","sa869541",0.040973435,NA,NA,NA
"Luke Young","sa3020819",-9.99029e-05,NA,NA,NA
"Lyon Richardson","24581",0.0423607941176471,0.001,"REZ1",42.3607941176471
"MD Johnson","sa3010364",-0.06436145145,NA,NA,NA
"Mac Lardner","sa3014928",-0.0140232,NA,NA,NA
"Mac Sceroler","22218",-0.00494013,NA,NA,NA
"MacKenzie Gore","22201",2.42811764705882,1.904,"REZ1",1.27527187345526
"Maceo Campbell","sa3016797",-0.017098,NA,NA,NA
"Mack Anglin","sa3020620",-0.0197681,NA,NA,NA
"Mack Lemieux","sa875726",-0.0048286,NA,NA,NA
"Maddux Bruns","sa3017782",-9.99029e-05,NA,NA,NA
"Madinson Frias","sa3024244",-9.99029e-05,NA,NA,NA
"Madison Bumgarner","5524",0.135928640785714,0.476,"REZ1",0.285564371398559
"Madison Jeffrey","sa3018206",-0.0237043,NA,NA,NA
"Mado Villegas","sa3018343",-0.0319315,NA,NA,NA
"Magdiel Cotto","sa3023251",-0.0140954,NA,NA,NA
"Magnus Ellerts","sa3020813",-0.060387385,NA,NA,NA
"Maicor Serrano","sa3019079",-0.0360267,NA,NA,NA
"Maikel Hernandez","sa3018331",-0.035295,NA,NA,NA
"Maikel Miralles","sa3022418",-0.0227764,NA,NA,NA
"Maikel Rodriguez","sa3024559",-9.99029e-05,NA,NA,NA
"Malcolm Van Buren","sa918752",-0.0186694,NA,NA,NA
"Malik Barrington","sa3017644",-0.0144532,NA,NA,NA
"Malik Binns","sa3017987",-0.0206052,NA,NA,NA
"Malvin Pena","sa830644",-0.00704334,NA,NA,NA
"Manny Banuelos","5365",0.00307788,NA,NA,NA
"Manny Ramirez","sa3004833",-0.0248608,NA,NA,NA
"Manuel Alvarez","sa3005410",-0.0119263,NA,NA,NA
"Manuel Cachutt","sa3003133",-0.0114946,NA,NA,NA
"Manuel Castro","sa3017493",-0.000965661,NA,NA,NA
"Manuel Cazorla","sa3018829",-9.99029e-05,NA,NA,NA
"Manuel Davila","sa3024787",-9.99029e-05,NA,NA,NA
"Manuel De La Rosa","sa3015950",-0.0212812,NA,NA,NA
"Manuel Espinoza","sa3010242",-0.07195895145,NA,NA,NA
"Manuel Heredia","sa3021997",-0.0324829,NA,NA,NA
"Manuel Medina","sa3011728",-0.0133705,NA,NA,NA
"Manuel Mercedes","sa3015214",-9.99029e-05,NA,NA,NA
"Manuel Olivares","sa3009471",-9.99029e-05,NA,NA,NA
"Manuel Osorio","sa3021772",-9.99029e-05,NA,NA,NA
"Manuel Perez","sa3019373",-9.99029e-05,NA,NA,NA
"Manuel Rodriguez","20794",0.317043764705882,0.411,"REZ1",0.771396021182196
"Manuel Rodriguez","sa3019291",-9.99029e-05,NA,NA,NA
"Manuel Urias","sa3007606",-9.99029e-05,NA,NA,NA
"Manuel Veloz","sa3011349",-0.0114675,NA,NA,NA
"Marc Church","26353",0.174383811764706,0.634,"REZ1",0.275053330859158
"Marc Davis","sa3017722",-9.99029e-05,NA,NA,NA
"Marcel Renteria","sa3005016",-0.00415944,NA,NA,NA
"Marcelo Martinez","sa3005060",-0.00688137,NA,NA,NA
"Marcelo Perez","sa3020889",-9.99029e-05,NA,NA,NA
"Marcelo Valladares","sa3019754",-0.0341054,NA,NA,NA
"Marco Corcho","sa3021484",-0.0212394,NA,NA,NA
"Marco Gonzales","15467",0.160487363109091,0.248,"REZ1",0.64712646414956
"Marco Jimenez","sa3002926",-0.0131519,NA,NA,NA
"Marco Patino","sa3019537",-0.0342039,NA,NA,NA
"Marco Raya","sa3014550",0.2105781457,NA,NA,NA
"Marco Vega","sa3019486",-0.0328281,NA,NA,NA
"Marcos  Fortunato","sa3019391",-0.0330407,NA,NA,NA
"Marcos Diplan","17583",-0.00398541,NA,NA,NA
"Marcos Herrera","sa3019261",-9.99029e-05,NA,NA,NA
"Marcos Pimentel","sa3024085",-9.99029e-05,NA,NA,NA
"Marcos Tineo","sa3003124",-9.99029e-05,NA,NA,NA
"Marcus Johnson","sa3020324",-9.99029e-05,NA,NA,NA
"Marcus Olivarez","sa3020478",-0.0160676,NA,NA,NA
"Marcus Reyes","sa3004489",-0.00676357,NA,NA,NA
