"name","playerid","new_FIP","FIP","Source","FIP_adj_rate"
"Kervin Castro","21656",4.9541,NA,NA,NA
"Keuri Almonte","sa3021779",7.0822,NA,NA,NA
"Kevin Abel","sa3017879",5.869305,NA,NA,NA
"Kevin Briceno","sa3017317",6.90289,NA,NA,NA
"Kevin Camacho","sa3021577",7.47089,NA,NA,NA
"Kevin Coulter","sa3010115",4.71787,NA,NA,NA
"Kevin Gadea","sa735841",4.81496,NA,NA,NA
"Kevin Garcia","sa3006516",7.21416,NA,NA,NA
"Kevin Gausman","14107",3.93584352941176,4.454,"REZ1",0.883664914551362
"Kevin Ginkel","19876",3.48086,3.961,"REZ1",0.878783135571825
"Kevin Gowdy","sa917928",4.74472,NA,NA,NA
"Kevin Herget","15369",4.55636823529412,6.076,"REZ1",0.749896022925299
"Kevin Kelly","25679",3.57974235294118,3.801,"REZ1",0.941789621926119
"Kevin Kopps","sa3017005",4.96235,NA,NA,NA
"Kevin Malisheski","sa919034",4.91214,NA,NA,NA
"Kevin Milam","sa3010819",5.55959,NA,NA,NA
"Kevin Miranda","sa3020757",5.18562,NA,NA,NA
"Kevin Rodriguez","sa3008683",5.78244,NA,NA,NA
"Kevin Smith","sa3007710",4.89725,NA,NA,NA
"Kevin Stevens","sa3020613",4.35574,NA,NA,NA
"Kevin Tejada","sa3022046",7.33327,NA,NA,NA
"Kevin Valdez","sa3019052",6.02396,NA,NA,NA
"Kevin Velasco","sa3021524",6.7592,NA,NA,NA
"Kevison Hernandez","sa3016620",7.3404,NA,NA,NA
"Keylan Killgore","sa3008069",4.66817,NA,NA,NA
"Keynan Middleton","15264",4.14870588235294,4.301,"REZ1",0.964590997989524
"Keyner Benitez","sa3021795",5.76122,NA,NA,NA
"Keyshawn Askew","sa3017916",4.83247,NA,NA,NA
"Keythel Key","sa3016282",5.6117,NA,NA,NA
"Keywill Cedeno","sa3021763",7.13024,NA,NA,NA
"Khristian Curtis","sa3023473",5.9218,NA,NA,NA
"Khristian Guevara","sa3019122",7.35106,NA,NA,NA
"Kikito Severino","sa3016030",6.2275,NA,NA,NA
"Kinn Omosako","sa3016948",7.32338,NA,NA,NA
"Kirby Snead","19179",4.23900363636364,3.863,"REZ1",1.09733461981974
"Kirby Yates","9073",3.96540235294118,4.831,"REZ1",0.820824333045162
"Kirk McCarty","20555",4.71168,NA,NA,NA
"Kleiber Olmedo","sa3022420",6.24268,NA,NA,NA
"Kleyderve Andrade","sa3019745",6.26107,NA,NA,NA
"Kobe Robinson","sa3017764",5.84741,NA,NA,NA
"Kodai Senga","31838",3.58646,2.167,"REZ1",1.65503461005999
"Kodi Whitley","19731",5.08026,NA,NA,NA
"Kody Clemens","20572",6.29901,NA,NA,NA
"Kody Funderburk","24993",3.78154588235294,4.022,"REZ1",0.940215286512417
"Koen Moreno","sa3014509",6.37965,NA,NA,NA
"Kohei Arihara","27505",4.54305,NA,NA,NA
"Kohl Drake","sa3021723",4.71342,NA,NA,NA
"Kohl Franklin","sa3008335",5.06566,NA,NA,NA
"Kohl Simas","sa3016949",5.35087,NA,NA,NA
"Kohl Stewart","15502",4.86592,NA,NA,NA
"Kolby Allard","18694",4.39070117647059,3.892,"REZ1",1.12813493742821
"Kolby Kubichek","sa3017271",4.92112,NA,NA,NA
"Kole Ramage","sa3020262",5.63686,NA,NA,NA
"Kolton Curtis","sa3022381",6.2061,NA,NA,NA
"Kolton Ingram","26068",4.5925375,4.746,"REZ1",0.967664875684787
"Konner Wade","14655",5.0072,NA,NA,NA
"Konnor Ash","sa3017503",5.30375,NA,NA,NA
"Konnor Pilkington","21453",4.56584166666667,4.518,"REZ1",1.01058912498156
"Kris Anglin","sa3017612",6.09175,NA,NA,NA
"Kris Bubic","21455",3.86382,3.661,"REZ1",1.05540016388965
"Krisspy Valdez","sa3019116",7.54661,NA,NA,NA
"Kristian Cardozo","sa3014706",7.15401,NA,NA,NA
"Kristofer Bow","sa3020607",6.49891,NA,NA,NA
"Kumar Nambiar","sa3010666",6.11989,NA,NA,NA
"Kumar Rocker","31843",3.78469058823529,4.335,"REZ1",0.873054345613678
"Kutter Crawford","20531",4.18604941176471,3.758,"REZ1",1.11390351563723
"Kwang Hyun Kim","27458",4.80392,NA,NA,NA
"Ky Bush","29823",4.89101818181818,4.116,"REZ1",1.18829401890626
"Kyle Amendt","sa3022904",3.95980833333333,NA,NA,NA
"Kyle Backhus","sa3017068",4.38561,NA,NA,NA
"Kyle Barraclough","13713",5.10575833333333,4.516,"REZ1",1.13059307646885
"Kyle Bird","16618",4.7017,NA,NA,NA
"Kyle Bischoff","sa3022176",4.725265,NA,NA,NA
"Kyle Bradish","24586",3.33078,2.885,"REZ1",1.1545164644714
"Kyle Brnovich","sa3014923",4.70624,NA,NA,NA
"Kyle Carr","sa3023444",5.64708,NA,NA,NA
"Kyle Cody","19686",4.463035,NA,NA,NA
"Kyle Crick","13182",4.67841,NA,NA,NA
"Kyle Crigger","sa3019884",4.78358,NA,NA,NA
"Kyle Dohy","20334",4.85385,NA,NA,NA
"Kyle Dowdy","19285",4.43455,NA,NA,NA
"Kyle Finnegan","15009",4.00018588235294,3.394,"REZ1",1.17860515095844
"Kyle Freeland","16256",4.79295529411765,4.657,"REZ1",1.02919375007894
"Kyle Funkhouser","19456",4.32254,NA,NA,NA
"Kyle Gibson","10123",4.46568941176471,4.544,"REZ1",0.982766155758078
"Kyle Glogoski","sa3007464",4.71456,NA,NA,NA
"Kyle Harrison","27758",4.13984117647059,4.104,"REZ1",1.00873323013416
"Kyle Hart","19646",4.70207666666667,NA,NA,NA
"Kyle Hendricks","12049",4.94369647058824,4.637,"REZ1",1.06614114095067
"Kyle Hill","sa3009922",4.59635,NA,NA,NA
"Kyle Hurt","27514",4.10329583333333,3.998,"REZ1",1.02633712689678
"Kyle Johnson","sa921678",4.93765,NA,NA,NA
"Kyle Johnston","sa3004571",4.71787,NA,NA,NA
"Kyle Jones","sa3020556",4.958945,NA,NA,NA
"Kyle Keller","18890",4.88812,NA,NA,NA
"Kyle Kubat","sa827380",5.16012,NA,NA,NA
"Kyle Larsen","sa3021983",6.54344,NA,NA,NA
"Kyle Leahy","24763",4.34387764705882,4.211,"REZ1",1.0315548912512
"Kyle Luckham","sa3020378",5.05608,NA,NA,NA
"Kyle Marman","sa3008668",4.78864,NA,NA,NA
"Kyle McGowin","15071",4.772355,NA,NA,NA
"Kyle Molnar","sa3014909",5.49627,NA,NA,NA
"Kyle Mora","sa3018281",4.5291,NA,NA,NA
"Kyle Muller","20167",4.42636666666667,4.337,"REZ1",1.02060564138037
"Kyle Nelson","20515",4.23060941176471,4.687,"REZ1",0.902626287980522
"Kyle Nicolas","27775",4.45825294117647,4.831,"REZ1",0.922842670498131
"Kyle Ryan","11753",5.11484,NA,NA,NA
"Kyle Scott","sa3023049",5.92734,NA,NA,NA
"Kyle Tyler","22092",4.71250117647059,5.276,"REZ1",0.893195825714668
"Kyle Virbitsky","sa3017491",4.649545,NA,NA,NA
"Kyle Whitten","sa3016936",4.826265,NA,NA,NA
"Kyle Wilcox","sa857699",5.055085,NA,NA,NA
"Kyle Wilson","sa875768",4.91644,NA,NA,NA
"Kyle Wright","19665",4.21483764705882,4.435,"REZ1",0.950357981298494
"Kyle Zimmer","14169",4.77491,NA,NA,NA
"Kyle Zurak","sa3004864",4.58978,NA,NA,NA
"LJ McDonough","sa3023172",5.37906,NA,NA,NA
"Lachlan Wells","sa877857",4.78465,NA,NA,NA
"Lael Lockhart","sa3017502",4.54748,NA,NA,NA
"Lake Bachar","19222",4.57988705882353,4.574,"REZ1",1.00128707014069
"Lance Lynn","2520",4.31919058823529,3.369,"REZ1",1.28203935536815
"Lance McCullers Jr","14120",3.95046142857143,NA,NA,NA
"Landany Alfonseca","sa3019191",7.88791,NA,NA,NA
"Landen Roupp","30076",3.91474823529412,4.844,"REZ1",0.80816437557682
"Landon Harper","sa3020404",4.453765,NA,NA,NA
"Landon Knack","27487",4.27426588235294,4.394,"REZ1",0.972750542183191
"Landon Leach","sa3005243",5.67858,NA,NA,NA
"Landon Marceaux","sa3017913",4.86208,NA,NA,NA
"Landon Sims","sa3021979",5.25825,NA,NA,NA
"Landon Tomkins","sa3022798",5.5751,NA,NA,NA
"Lane Ramsey","25071",4.7249875,4.785,"REZ1",0.987458202716823
"Larson Kindreich","sa3017505",5.42335,NA,NA,NA
"Layne Henderson","sa3007718",4.59971,NA,NA,NA
"Layonel Ovalles","sa3015993",5.53327,NA,NA,NA
"Lazaro Estrada","sa3005471",4.875185,NA,NA,NA
"Leam Mendez","sa3019432",5.8217,NA,NA,NA
"Leandro Lopez","sa3016748",5.58981,NA,NA,NA
"Ledwin Gonzalez","sa3022043",7.63015,NA,NA,NA
"Ledwin Taveras","sa3019065",6.74142,NA,NA,NA
"Lenin Mendez","sa3021777",7.59446,NA,NA,NA
"Lenny Torres Jr","sa3008329",5.349425,NA,NA,NA
"Leodarlyn Colon","sa3019719",7.26767,NA,NA,NA
"Leomar Rosario","sa3019127",7.41366,NA,NA,NA
"Leon Hunter Jr","sa3010260",4.36346,NA,NA,NA
"Leonard Garcia","sa3015156",5.95259,NA,NA,NA
"Leonardo Lugo","sa3018340",7.45652,NA,NA,NA
"Leonardo Pestana","sa3005456",4.98303,NA,NA,NA
"Leonardo Rossel","sa3022317",7.22598,NA,NA,NA
"Leonardo Taveras","sa3002934",5.377415,NA,NA,NA
"Leonel Sequera","sa3019268",5.69884,NA,NA,NA
"Leoni De La Cruz","sa3016070",6.14004,NA,NA,NA
"Lester Nin","sa3019371",7.13216,NA,NA,NA
"Leudy Tirado","sa3022241",7.09901,NA,NA,NA
"Leuris Portorreal","sa3021520",6.9644,NA,NA,NA
"Leury Tejada","sa3007935",6.07148,NA,NA,NA
"Levi Prater","sa3014861",6.20204,NA,NA,NA
"Levi Stoudt","25650",5.40425416666667,5.89,"REZ1",0.917530418788908
"Levi Thomas","sa3014801",6.08587,NA,NA,NA
"Levi Wells","sa3023441",5.50897,NA,NA,NA
"Lewis Sifontes","sa3021016",7.05655,NA,NA,NA
"Lewis Thorpe","15906",4.97599,NA,NA,NA
"Liam Doolan","sa3020947",6.10698,NA,NA,NA
"Liam Hendriks","3548",3.96950352941176,4.977,"REZ1",0.797569525700575
"Liam Jenkins","sa3007458",6.1175,NA,NA,NA
"Liam Norris","sa3014543",5.07089,NA,NA,NA
"Liam Simon","sa3020256",5.70808,NA,NA,NA
"Liam Sullivan","sa3022952",5.85582,NA,NA,NA
"Lincoln Henzman","sa3005187",4.789185,NA,NA,NA
"Liomar Martinez","sa3019612",6.44827,NA,NA,NA
"Lisander Brito","sa3008704",7.38586,NA,NA,NA
"Lisander De La Cruz","sa3015361",6.92708,NA,NA,NA
"Lisandro Almonte","sa3015497",6.0447,NA,NA,NA
"Lisandro Santos","sa945728",4.78772,NA,NA,NA
"Lisnerkin Lantigua","sa3019258",7.71309,NA,NA,NA
"Listher Sosa","sa3009725",4.85629,NA,NA,NA
"Liu Fuenmayor","sa3003126",4.657,NA,NA,NA
"Livan Reinoso","sa3020331",6.2125,NA,NA,NA
"Ljay Newsome","19942",4.5174,NA,NA,NA
"Lluveres Severino","sa3020601",7.43887,NA,NA,NA
"Locke St John","16850",5.16345,NA,NA,NA
"Logan Allen","18555",4.49437083333333,4.613,"REZ1",0.974283727147915
"Logan Allen","27589",4.75456941176471,5.501,"REZ1",0.86431001849931
"Logan Boyer","sa3015002",4.872415,NA,NA,NA
"Logan Britt","sa3023170",6.4926,NA,NA,NA
"Logan Clayton","sa3020890",5.13368,NA,NA,NA
"Logan Cozart","sa875283",4.67862,NA,NA,NA
"Logan Evans","sa3023077",4.56874666666667,NA,NA,NA
"Logan Gilbert","22250",3.46049882352941,3.461,"REZ1",0.999855193160766
"Logan Gillaspie","22461",4.4041625,3.833,"REZ1",1.14901187059744
"Logan Gragg","sa3010306",4.899075,NA,NA,NA
"Logan Henderson","sa3020080",4.16483833333333,NA,NA,NA
"Logan Hofmann","sa3014852",6.55207,NA,NA,NA
"Logan Lyle","sa3018267",6.11485,NA,NA,NA
"Logan Martin","sa3023213",5.69924,NA,NA,NA
"Logan Rinehart","sa3010255",4.63906,NA,NA,NA
"Logan Sawyer","sa829628",4.55257,NA,NA,NA
"Logan Shore","sa738442",5.10812,NA,NA,NA
"Logan VanWey","sa3019956",4.42992666666667,NA,NA,NA
"Logan Verrett","12905",4.79029,NA,NA,NA
"Logan Webb","17995",3.24689764705882,3.439,"REZ1",0.944140054393377
"Logan Workman","sa3017313",4.994355,NA,NA,NA
"Lorenzo Encarnacion","sa3015498",5.91751,NA,NA,NA
"Lou Trivino","15043",4.20431857142857,NA,NA,NA
"Louis Head","13259",4.96777,NA,NA,NA
"Louis Varland","27691",3.93498,NA,NA,NA
"Luarbert Arias","sa3007599",4.52161285714286,NA,NA,NA
"Lucas Braun","sa3022996",4.501415,NA,NA,NA
"Lucas Erceg","19360",3.56105294117647,3.935,"REZ1",0.904968981239256
"Lucas Gilbreath","21290",4.31221529411765,2.786,"REZ1",1.54781597060935
"Lucas Giolito","15474",4.83017411764706,7.301,"REZ1",0.661577060354343
"Lucas Gordillo","sa3021549",6.04031,NA,NA,NA
"Lucas Gordon","sa3023036",6.1494,NA,NA,NA
"Lucas Jacobsen","sa918634",4.61986,NA,NA,NA
"Lucas Knowles","sa3011676",4.984215,NA,NA,NA
"Lucas Luetge","8337",4.2882125,4.958,"REZ1",0.864907724889068
"Lucas Sims","13470",4.59239764705882,4.14,"REZ1",1.10927479397556
"Lucas Wepf","sa3020704",4.722305,NA,NA,NA
"Luciano Romero","sa3018848",7.84766,NA,NA,NA
"Ludwin Jimenez","sa3005856",6.33154,NA,NA,NA
"Luichi Casilla","sa3018332",6.39655,NA,NA,NA
"Luifer Romero","sa3018349",6.57614,NA,NA,NA
"Luigi Hernandez","sa3016022",6.4894,NA,NA,NA
"Luimy Munoz","sa3021803",6.87019,NA,NA,NA
"Luinder Avila","sa3006507",4.62405,NA,NA,NA
"Luis A Reyes","sa3019049",6.6166,NA,NA,NA
"Luis A Rodriguez","sa3016064",5.78952,NA,NA,NA
"Luis Aguilar","sa3018893",7.50375,NA,NA,NA
"Luis Aguilar","sa3020982",6.81716,NA,NA,NA
"Luis Alcala","sa3011880",7.24076,NA,NA,NA
"Luis Almonte","sa3009525",6.1863,NA,NA,NA
"Luis Amaya","sa872809",4.61477,NA,NA,NA
"Luis Amoroso","sa3005889",6.13665,NA,NA,NA
"Luis Angel Rodriguez","sa3005435",5.32195,NA,NA,NA
"Luis Arejula","sa3016619",5.79829,NA,NA,NA
"Luis Arestigueta","sa3021521",6.34956,NA,NA,NA
"Luis Avila","sa3021805",6.39686,NA,NA,NA
"Luis Avilan","2882",4.81856,NA,NA,NA
"Luis Baldiris","sa3016814",7.47915,NA,NA,NA
"Luis Barroso","sa3005697",5.94436,NA,NA,NA
"Luis Beltran","sa3021509",7.39499,NA,NA,NA
"Luis Bermudez","sa3018317",6.36715,NA,NA,NA
"Luis Carias","sa3021006",7.18689,NA,NA,NA
"Luis Carrasco","sa1172127",5.99385,NA,NA,NA
"Luis Castillo","15689",3.69322823529412,3.498,"REZ1",1.05581138802005
"Luis Castillo","sa3022358",7.28266,NA,NA,NA
"Luis Cepeda","sa3006132",6.70681,NA,NA,NA
"Luis Cesar","sa3018368",6.77054,NA,NA,NA
"Luis Cessa","13345",5.52831666666667,8.56,"REZ1",0.645831386292835
"Luis Cohen","sa3019269",6.27139,NA,NA,NA
"Luis Contreras","25839",4.50723058823529,5.506,"REZ1",0.81860344864426
"Luis Curvelo","sa3008169",4.54386,NA,NA,NA
"Luis De Avila","sa3005839",4.74867,NA,NA,NA
"Luis De Aza","sa3021038",7.51047,NA,NA,NA
"Luis De La Cruz","sa3020981",7.06057,NA,NA,NA
"Luis De La Rosa","sa3009778",5.96181,NA,NA,NA
"Luis De Leon","sa3019283",5.20506,NA,NA,NA
"Luis Devers","sa3005694",5.48102,NA,NA,NA
"Luis Diaz","sa3015146",7.3354,NA,NA,NA
"Luis Espinoza","sa3021043",7.1838,NA,NA,NA
"Luis Espinoza","sa3024262",6.9162,NA,NA,NA
"Luis F Castillo","20638",4.21277,NA,NA,NA
"Luis F Ortiz","16942",4.17029166666667,4.778,"REZ1",0.872811148318683
"Luis Flores","sa3018818",7.39712,NA,NA,NA
"Luis Frias","21997",4.23041882352941,4.715,"REZ1",0.897225625350883
"Luis Garcia","23735",4.27840588235294,5.021,"REZ1",0.852102346614806
"Luis Garcia","6984",4.02801294117647,5.013,"REZ1",0.803513453256826
"Luis Garcia","sa3015468",7.12761,NA,NA,NA
"Luis Garcia","sa3021753",7.58355,NA,NA,NA
"Luis Gastelum","sa3020964",5.47919,NA,NA,NA
"Luis German","sa3019658",6.76236,NA,NA,NA
"Luis Gil","21052",4.40503764705882,4.886,"REZ1",0.90156316968048
"Luis Gomez","sa3006376",7.04692,NA,NA,NA
"Luis Gonzalez","sa3019164",6.86359,NA,NA,NA
"Luis Gonzalez","sa550522",4.43661166666667,NA,NA,NA
"Luis Guerrero","31184",4.33971866666667,4.164,"REZ1",1.04219948767211
"Luis Guevara","sa3021011",7.36272,NA,NA,NA
"Luis Gutierrez","sa3016469",5.75749,NA,NA,NA
"Luis Hernandez","sa3018812",6.34739,NA,NA,NA
"Luis Jerez","sa3021495",7.16056,NA,NA,NA
"Luis Joseph","sa3016228",7.4616,NA,NA,NA
"Luis L Ortiz","27646",4.61090117647059,5.382,"REZ1",0.856726342710998
"Luis Ledo","sa740812",4.83472,NA,NA,NA
"Luis Madero","20399",5.57226,NA,NA,NA
"Luis Madrazo","sa3019134",5.02312,NA,NA,NA
"Luis Maracara","sa3024260",6.77915,NA,NA,NA
"Luis Martinez","sa3016041",7.38376,NA,NA,NA
"Luis MartinezGomez","sa3023285",6.16546,NA,NA,NA
"Luis Medina","21649",4.752825,5.141,"REZ1",0.924494261816767
"Luis Mey","sa3010130",5.72949,NA,NA,NA
"Luis Moncada","sa873694",5.65507,NA,NA,NA
"Luis Montas","sa3015102",5.5736,NA,NA,NA
"Luis Morales","sa3021487",5.58928,NA,NA,NA
"Luis Morellis","sa3021489",7.31007,NA,NA,NA
"Luis Moreno","sa3002928",5.46026,NA,NA,NA
"Luis Moreno","sa3009950",4.9278,NA,NA,NA
"Luis Nunez","sa3009715",7.12391,NA,NA,NA
"Luis Osorio","sa3015988",7.03479,NA,NA,NA
"Luis Oviedo","21728",4.99111,NA,NA,NA
"Luis Pacheco","sa3002678",4.53676,NA,NA,NA
"Luis Palacios","sa3003021",5.017445,NA,NA,NA
"Luis Patino","22815",4.89482,5.59,"REZ1",0.875638640429338
"Luis Perales","sa3014677",4.88839,NA,NA,NA
"Luis Peralta","24203",4.65749529411765,4.662,"REZ1",0.999033739621975
"Luis Perdomo","14682",4.1332,NA,NA,NA
"Luis Polanco","sa3016739",6.01186,NA,NA,NA
"Luis Quinones","sa1170867",4.920075,NA,NA,NA
"Luis Ramirez","sa3018353",7.23037,NA,NA,NA
"Luis Ramirez","sa3020831",5.63471,NA,NA,NA
"Luis Reyes","sa3020983",6.70428,NA,NA,NA
"Luis Reyes","sa737048",5.528905,NA,NA,NA
"Luis Rijo","sa916950",5.76995,NA,NA,NA
"Luis Rodriguez","sa3021816",5.95387,NA,NA,NA
"Luis Romero","sa3003109",4.88368,NA,NA,NA
"Luis Rujano","sa3020904",6.19106,NA,NA,NA
"Luis Sanchez","sa3015219",6.31061,NA,NA,NA
"Luis Serna","sa3016528",5.8679,NA,NA,NA
"Luis Severino","15890",4.23953529411765,3.543,"REZ1",1.19659477677608
"Luis Talavera","sa3009212",6.2874,NA,NA,NA
"Luis Tejeda","sa3016589",6.17328,NA,NA,NA
"Luis Tejeda","sa3019176",6.94206,NA,NA,NA
"Luis Torres","sa3018320",5.89514,NA,NA,NA
"Luis Valdez","sa3015974",5.96266,NA,NA,NA
"Luis Valdez","sa3019288",6.67304,NA,NA,NA
"Luis Vargas","sa3009592",5.60312,NA,NA,NA
"Luis Vasquez","sa3021001",7.10912,NA,NA,NA
"Luis Vega","sa3009830",7.16401,NA,NA,NA
"Luis Velasquez","sa3010135",4.947655,NA,NA,NA
"Luis Victorino","sa3019289",7.2929,NA,NA,NA
"Luis Viloria","sa3015495",6.24007,NA,NA,NA
"Luis Vizcaino","sa3011812",6.31867,NA,NA,NA
"Luke Albright","sa3017592",5.0447,NA,NA,NA
"Luke Anderson","sa3017984",6.14112,NA,NA,NA
"Luke Bard","14288",4.52981,NA,NA,NA
"Luke Barker","19609",4.631275,NA,NA,NA
"Luke Bell","sa3022731",5.85919,NA,NA,NA
"Luke Boyd","sa3016904",5.99663,NA,NA,NA
"Luke Farrell","15101",5.4929,NA,NA,NA
"Luke Fox","sa3023673",6.19922,NA,NA,NA
"Luke Jackson","11752",3.93667411764706,3.464,"REZ1",1.13645326721913
"Luke Little","28036",3.59154470588235,3.331,"REZ1",1.07821816447984
"Luke Murphy","sa3017653",4.53277,NA,NA,NA
"Luke Russo","sa3023502",5.72897,NA,NA,NA
"Luke Savage","sa3022943",5.95134,NA,NA,NA
"Luke Shilling","sa3014781",5.01724,NA,NA,NA
"Luke Stofel","sa3023087",5.38219,NA,NA,NA
"Luke Summers","sa3018284",4.5126,NA,NA,NA
"Luke Taggart","sa3017932",5.85096,NA,NA,NA
"Luke Weaver","16918",3.90350352941176,3.899,"REZ1",1.0011550472972
"Luke Westphal","sa869541",4.761265,NA,NA,NA
"Luke Young","sa3020819",6.05527,NA,NA,NA
"Lyon Richardson","24581",4.92420588235294,5.529,"REZ1",0.890614194674072
"MD Johnson","sa3010364",5.48587,NA,NA,NA
"Mac Lardner","sa3014928",5.56806,NA,NA,NA
"Mac Sceroler","22218",4.7621,NA,NA,NA
"MacKenzie Gore","22201",3.83194588235294,3.589,"REZ1",1.06769180338616
"Maceo Campbell","sa3016797",5.84372,NA,NA,NA
"Mack Anglin","sa3020620",6.1331,NA,NA,NA
"Mack Lemieux","sa875726",4.59759,NA,NA,NA
"Maddux Bruns","sa3017782",6.09214,NA,NA,NA
"Madinson Frias","sa3024244",6.97082,NA,NA,NA
"Madison Bumgarner","5524",5.03842857142857,4.55,"REZ1",1.10734693877551
"Madison Jeffrey","sa3018206",6.72446,NA,NA,NA
"Mado Villegas","sa3018343",7.19105,NA,NA,NA
"Magdiel Cotto","sa3023251",5.60408,NA,NA,NA
"Magnus Ellerts","sa3020813",4.388325,NA,NA,NA
"Maicor Serrano","sa3019079",7.5687,NA,NA,NA
"Maikel Hernandez","sa3018331",7.30704,NA,NA,NA
"Maikel Miralles","sa3022418",6.39604,NA,NA,NA
"Maikel Rodriguez","sa3024559",7.17942,NA,NA,NA
"Malcolm Van Buren","sa918752",5.9851,NA,NA,NA
"Malik Barrington","sa3017644",5.60654,NA,NA,NA
"Malik Binns","sa3017987",6.15974,NA,NA,NA
"Malvin Pena","sa830644",4.94705,NA,NA,NA
"Manny Banuelos","5365",4.05899,NA,NA,NA
"Manny Ramirez","sa3004833",6.54457,NA,NA,NA
"Manuel Alvarez","sa3005410",5.3808,NA,NA,NA
"Manuel Cachutt","sa3003133",5.34232,NA,NA,NA
"Manuel Castro","sa3017493",4.45708,NA,NA,NA
"Manuel Cazorla","sa3018829",7.08691,NA,NA,NA
"Manuel Davila","sa3024787",6.79585,NA,NA,NA
"Manuel De La Rosa","sa3015950",6.21995,NA,NA,NA
"Manuel Espinoza","sa3010242",5.239215,NA,NA,NA
"Manuel Heredia","sa3021997",7.24176,NA,NA,NA
"Manuel Medina","sa3011728",5.61684,NA,NA,NA
"Manuel Mercedes","sa3015214",5.41276,NA,NA,NA
"Manuel Olivares","sa3009471",6.30148,NA,NA,NA
"Manuel Osorio","sa3021772",6.90272,NA,NA,NA
"Manuel Perez","sa3019373",6.94039,NA,NA,NA
"Manuel Rodriguez","20794",3.81832352941177,3.866,"REZ1",0.987667752046499
"Manuel Rodriguez","sa3019291",6.27226,NA,NA,NA
"Manuel Urias","sa3007606",5.42671,NA,NA,NA
"Manuel Veloz","sa3011349",5.5823,NA,NA,NA
"Marc Church","26353",3.92087176470588,2.557,"REZ1",1.53338747153144
"Marc Davis","sa3017722",6.01991,NA,NA,NA
"Marcel Renteria","sa3005016",4.69237,NA,NA,NA
"Marcelo Martinez","sa3005060",4.97684,NA,NA,NA
"Marcelo Perez","sa3020889",5.54779,NA,NA,NA
"Marcelo Valladares","sa3019754",7.39122,NA,NA,NA
"Marco Corcho","sa3021484",6.35235,NA,NA,NA
"Marco Gonzales","15467",5.08983818181818,5.741,"REZ1",0.886576934648699
"Marco Jimenez","sa3002926",5.3581,NA,NA,NA
"Marco Patino","sa3019537",7.22291,NA,NA,NA
"Marco Raya","sa3014550",4.66146,NA,NA,NA
"Marco Vega","sa3019486",7.27352,NA,NA,NA
"Marcos  Fortunato","sa3019391",7.2931,NA,NA,NA
"Marcos Diplan","17583",4.67704,NA,NA,NA
"Marcos Herrera","sa3019261",6.89171,NA,NA,NA
"Marcos Pimentel","sa3024085",6.96105,NA,NA,NA
"Marcos Tineo","sa3003124",5.26542,NA,NA,NA
"Marcus Johnson","sa3020324",5.72528,NA,NA,NA
"Marcus Olivarez","sa3020478",5.7512,NA,NA,NA
"Marcus Reyes","sa3004489",4.92229,NA,NA,NA
"Marcus Stroman","13431",4.41892352941176,4.265,"REZ1",1.03608992483277
"Marcus Walden","8004",4.59559,NA,NA,NA
"Mariano Salomon","sa3021751",6.44429,NA,NA,NA
"Marino Santy","sa3017422",5.6361,NA,NA,NA
"Mario Sanchez","sa691863",5.03976,NA,NA,NA
"Mark Adamiak","sa3020254",5.72307,NA,NA,NA
"Mark Appel","14823",4.56747,NA,NA,NA
"Mark Leiter Jr","15551",3.98377882352941,4.109,"REZ1",0.969525145663035
"Mark Manfredi","sa3023516",5.47968,NA,NA,NA
"Mark McLaughlin","sa3020604",6.42932,NA,NA,NA
"Mark Melancon","4264",4.72957,NA,NA,NA
"Mark Simon","sa3004993",5.8519,NA,NA,NA
"Mark Washington","sa3005194",4.51228,NA,NA,NA
"Markus Solbach","sa599472",4.67421,NA,NA,NA
"Marlin Willis","sa3005116",6.23737,NA,NA,NA
"Marlon De La Cruz","sa3023833",6.955,NA,NA,NA
"Marlon Franco","sa3016242",6.65961,NA,NA,NA
"Marlon Nieves","sa3021567",7.1505,NA,NA,NA
"Marlon Perez","sa3018235",5.69386,NA,NA,NA
"Marques Johnson","sa3020741",5.72388,NA,NA,NA
"Marquis Grissom Jr","sa3020312",4.747515,NA,NA,NA
"Marshall Hunt","sa3017369",6.30408,NA,NA,NA
"Marshall Kasowski","sa3005114",4.5364,NA,NA,NA
"Martin Herrera","sa3007725",7.51411,NA,NA,NA
"Martin Perez","6902",4.62989176470588,4.43,"REZ1",1.045122294516
"Martin Santana","sa3006402",6.25016,NA,NA,NA
"Marwys Cabrera","sa3021992",6.95948,NA,NA,NA
"Masahiro Tanaka","15764",4.94479,NA,NA,NA
"Mason Adams","sa3020388",4.73736333333333,NA,NA,NA
"Mason Albright","sa3017847",5.846695,NA,NA,NA
"Mason Barnett","sa3020622",4.557875,NA,NA,NA
"Mason Black","30171",4.45323764705882,5.062,"REZ1",0.879738768680131
"Mason Denaburg","sa3010648",6.28661,NA,NA,NA
"Mason Englert","22288",4.39564,4.728,"REZ1",0.929703891708968
"Mason Erla","sa3017685",4.89498,NA,NA,NA
"Mason Fluharty","sa3020261",4.29058333333333,NA,NA,NA
"Mason Fox","sa3007460",4.974675,NA,NA,NA
"Mason Green","sa3017717",5.565495,NA,NA,NA
"Mason Hickman","sa3015033",4.8108,NA,NA,NA
"Mason McGwire","sa3020961",6.40732,NA,NA,NA
