"name","playerid","new_W","W","Source","W_adj_rate"
"Juan Archbold","sa3021543",0.0284,NA,NA,NA
"Juan Arnaud","sa3018294",0.0415,NA,NA,NA
"Juan Bello","sa3019615",0.044,NA,NA,NA
"Juan Burgos","sa3009272",0.0432,NA,NA,NA
"Juan Carela","sa3009237",2.02165,NA,NA,NA
"Juan Cota","sa3021984",0.0276,NA,NA,NA
"Juan Daniel Encarnacion","sa3008697",2.02455,NA,NA,NA
"Juan De La Cruz","sa3019171",0.0304,NA,NA,NA
"Juan De Los Santos","sa3010808",0.0435,NA,NA,NA
"Juan Duran","sa3022262",0.0369,NA,NA,NA
"Juan Henriquez","sa3022136",0.0361,NA,NA,NA
"Juan Hillman","sa874796",1.5253,NA,NA,NA
"Juan Manuel Abril","sa3002921",0.0384,NA,NA,NA
"Juan Martinez","sa3009219",0.0393,NA,NA,NA
"Juan Martinez","sa3016278",0.0376,NA,NA,NA
"Juan Mateo","sa3015279",0.0425,NA,NA,NA
"Juan Mejia","sa3002949",0.0493,NA,NA,NA
"Juan Mejia","sa3003159",1.38982,NA,NA,NA
"Juan Mendez","sa3015336",0.0415,NA,NA,NA
"Juan Mercedes","sa3002818",2.52555,NA,NA,NA
"Juan Mercedes","sa3019563",0.0414,NA,NA,NA
"Juan Minaya","10341",0.0459,NA,NA,NA
"Juan Morillo","sa917772",1.52375,NA,NA,NA
"Juan Nunez","sa3015464",0.29022,NA,NA,NA
"Juan Nunez","sa3019504",0.0396,NA,NA,NA
"Juan Nunez","sa828600",0.5224,NA,NA,NA
"Juan Oramas","sa3018853",0.0366,NA,NA,NA
"Juan Ortega","sa3019190",0.0347,NA,NA,NA
"Juan Ozuna","sa3019085",0.0365,NA,NA,NA
"Juan Pablo Lopez","sa3004647",0.046,NA,NA,NA
"Juan Pinto","sa3018295",0.0316,NA,NA,NA
"Juan Rasquin","sa3021781",0.03,NA,NA,NA
"Juan Reynoso","sa3017790",0.0365,NA,NA,NA
"Juan Rodriguez","sa3016615",0.039,NA,NA,NA
"Juan Rojas","sa3016285",0.0438,NA,NA,NA
"Juan Salas","sa3016216",0.044,NA,NA,NA
"Juan Sanchez","sa3005444",1.02375,NA,NA,NA
"Juan Sanchez","sa3018360",0.0416,NA,NA,NA
"Juan Severino","sa3016290",0.0338,NA,NA,NA
"Juan Soto","sa3016025",0.0366,NA,NA,NA
"Juan Then","22828",0.908791666666667,2.839,"REZ1",0.320109780439122
"Juan Valera","sa3021570",0.0387,NA,NA,NA
"Juan Zapata","sa3005452",1.52185,NA,NA,NA
"Juanmi Vasquez","sa3020344",0.0394,NA,NA,NA
"Juaron WattsBrown","sa3023352",0.0457,NA,NA,NA
"Julian Aguiar","30031",1.982,1.769,"REZ1",1.12040700960995
"Julian Bosnic","sa3020734",0.041,NA,NA,NA
"Julian Fernandez","18341",0.0496,NA,NA,NA
"Julian Garcia","sa918182",0.0466,NA,NA,NA
"Julian Merryweather","16703",2.38533882352941,1.766,"REZ1",1.35070148557724
"Julian Smith","sa3010129",0.0425,NA,NA,NA
"Julian Valdez","sa3010656",0.04,NA,NA,NA
"Julio  Marte","sa3021740",0.0422,NA,NA,NA
"Julio Bonilla","sa3011372",0.0387,NA,NA,NA
"Julio Dilone","sa3015085",0.0411,NA,NA,NA
"Julio Frias","sa873218",0.0413,NA,NA,NA
"Julio Goff","sa3009247",0.0396,NA,NA,NA
"Julio Mendez","sa3019580",0.0362,NA,NA,NA
"Julio Ortiz","sa3009615",0.0405,NA,NA,NA
"Julio Pinto","sa736965",0.0466,NA,NA,NA
"Julio Polanco","sa3024522",0.0289,NA,NA,NA
"Julio Ramirez","sa3019194",0.035,NA,NA,NA
"Julio Robaina","sa3006817",2.0257,NA,NA,NA
"Julio Rodriguez","sa3007992",1.0238,NA,NA,NA
"Julio Rosario","sa3021492",0.0402,NA,NA,NA
"Julio Teheran","6797",1.58166666666667,1.848,"REZ1",0.855880230880231
"Julio Urias","14765",1.6405,5.581,"REZ1",0.293943737681419
"Julio Zapata","sa3018364",0.0358,NA,NA,NA
"Junior Cerda","sa3016234",0.0419,NA,NA,NA
"Junior Fernandez","18496",0.0481,NA,NA,NA
"Junior Flores","sa3015479",0.0391,NA,NA,NA
"Junior Garcia","sa737032",0.0478,NA,NA,NA
"Junior Guerra","5702",0.0452,NA,NA,NA
"Junior Mieses","sa3005258",0.0405,NA,NA,NA
"Junior Montero","sa3008701",0.0396,NA,NA,NA
"Junior Pina","sa3016911",0.035,NA,NA,NA
"Junior Sanchez","sa3022009",0.037,NA,NA,NA
"Junior Santos","sa3005470",1.5223,NA,NA,NA
"Junior William","sa3016072",0.04,NA,NA,NA
"Justin Anderson","16201",2.58455529411765,3.469,"REZ1",0.7450433249114
"Justin Armbruester","sa3017548",2.52405,NA,NA,NA
"Justin Bruihl","23779",1.185625,1.994,"REZ1",0.5945962888666
"Justin Bullock","sa3005213",0.0464,NA,NA,NA
"Justin Caceres","sa3018838",0.0355,NA,NA,NA
"Justin Courtney","sa3015069",0.0488,NA,NA,NA
"Justin Dillon","sa659283",0.0488,NA,NA,NA
"Justin Dunn","19268",0.0378,NA,NA,NA
"Justin Evans","sa3014795",0.0459,NA,NA,NA
"Justin Fall","sa3017540",0.0432,NA,NA,NA
"Justin Garza","19784",0.755416666666667,-0.585,"REZ1",-1.29131054131054
"Justin Grimm","11720",0.046,NA,NA,NA
"Justin Hagenman","sa3008022",1.26710614285714,NA,NA,NA
"Justin Jarvis","sa3007775",3.02565,NA,NA,NA
"Justin Kelly","sa3017072",1.0229,NA,NA,NA
"Justin King","sa3018278",1.21884,NA,NA,NA
"Justin Lange","sa3014517",0.0451,NA,NA,NA
"Justin Lasko","sa1052944",0.0474,NA,NA,NA
"Justin Lawrence","17639",3.08408705882353,1.824,"REZ1",1.69083720330237
"Justin Lawson","sa3023504",0.0492,NA,NA,NA
"Justin Lewis","sa3008577",0.0458,NA,NA,NA
"Justin Maese","sa875002",0.0476,NA,NA,NA
"Justin Martinez","24453",4.69596117647059,6.489,"REZ1",0.72368025527363
"Justin Meis","sa3017207",1.02145,NA,NA,NA
"Justin Militello","sa3023568",0.0321,NA,NA,NA
"Justin Miller","8580",0.0454,NA,NA,NA
"Justin Nicolino","11754",0.0472,NA,NA,NA
"Justin Sanchez","sa3022416",0.0406,NA,NA,NA
"Justin Showalter","sa3025114",0.0403,NA,NA,NA
"Justin Slaten","25648",3.62011529411765,3.144,"REZ1",1.15143616225116
"Justin Steele","17312",10.2434235294118,9.731,"REZ1",1.05265887672508
"Justin Sterner","27694",2.38176352941176,3.496,"REZ1",0.681282474088033
"Justin Storm","sa3022797",0.0453,NA,NA,NA
"Justin Topa","15145",3.09803176470588,4.481,"REZ1",0.691370623679063
"Justin Verlander","8700",7.72461529411765,7.323,"REZ1",1.05484300069885
"Justin Wilson","4301",3.02401529411765,5.157,"REZ1",0.586390400255506
"Justin Wilson","sa3008166",0.048,NA,NA,NA
"Justin Wrobleski","31204",2.57589647058824,4.113,"REZ1",0.626281660731397
"Justin Yeager","sa3010825",1.5233,NA,NA,NA
"Justus Sheffield","17285",1.5249,NA,NA,NA
"KC Hunt","sa3022937",3.02775,NA,NA,NA
"Kade McClure","sa915622",1.5223,NA,NA,NA
"Kade Mechals","sa3020322",0.0422,NA,NA,NA
"Kade Morris","sa3023206",3.0249,NA,NA,NA
"Kade Strowd","sa3011418",1.582355,NA,NA,NA
"Kai Peterson","sa3023453",0.0446,NA,NA,NA
"Kai Wynyard","sa3015311",0.0441,NA,NA,NA
"KaiWei Lin","sa919537",0.0477,NA,NA,NA
"KaiWei Teng","24282",1.07173763636364,0.479,"REZ1",2.23744809261719
"Kaleb Bowman","sa3020745",1.5233,NA,NA,NA
"Kaleb Ort","20061",2.59319176470588,2.291,"REZ1",1.13190386936093
"Kaleb Roper","sa3010110",0.0506,NA,NA,NA
"Kamdyn Perry","sa3023663",0.038,NA,NA,NA
"Kamron Fields","sa3017919",0.0379,NA,NA,NA
"Kannon Handy","sa3023178",0.034,NA,NA,NA
"Karan Patel","sa1169765",0.047,NA,NA,NA
"Karl Kauffmann","27488",2.56791666666667,2.812,"REZ1",0.91319938359412
"Karlo Seijas","sa3006369",0.0386,NA,NA,NA
"Karlos Morales","sa3005285",0.0436,NA,NA,NA
"Karson Milbrandt","sa3020659",0.0351,NA,NA,NA
"Kasey Ford","sa3017099",1.0223,NA,NA,NA
"Kasey Kalich","sa1169633",0.0451,NA,NA,NA
"Kazuhisa Makita","19757",0.0465,NA,NA,NA
"Keagan Gillies","sa3017686",1.02355,NA,NA,NA
"Keaton Winn","23499",2.60029294117647,4.455,"REZ1",0.583679672542418
"Keegan Akin","19362",3.33018588235294,3.322,"REZ1",1.00246414279137
"Keegan Collett","sa3011192",0.042,NA,NA,NA
"Keegan Curtis","sa3007833",0.0464,NA,NA,NA
"Keegan James","sa3011232",0.0409,NA,NA,NA
"Keegan Thompson","19795",3.23661058823529,2.936,"REZ1",1.10238780253246
"Keegan Zinn","sa3023088",0.0303,NA,NA,NA
"Keeler Morfe","sa3022239",0.0406,NA,NA,NA
"Keiber Armas","sa3023848",0.0318,NA,NA,NA
"Keider Herrera","sa3019138",0.0362,NA,NA,NA
"Keider Montero","22630",3.19248588235294,6.156,"REZ1",0.518597446775981
"Keiner Leon","sa3016279",0.0394,NA,NA,NA
"Keith Rogalla","sa829753",0.0448,NA,NA,NA
"Keiverson Ramirez","sa3022126",0.0345,NA,NA,NA
"Kelly Austin","sa3023264",0.0451,NA,NA,NA
"Kelvin Bautista","sa3006491",1.5239,NA,NA,NA
"Kelvin Caceres","24681",0.805227411764706,1.775,"REZ1",0.453649246064623
"Kelvin Carmona","sa3022140",0.0345,NA,NA,NA
"Kelvin LaRoche","sa3010795",0.0401,NA,NA,NA
"Kelvin Nunez","sa3002816",0.0438,NA,NA,NA
"Kelvin Perez","sa3015154",0.0393,NA,NA,NA
"Kelvin Ramirez","sa3015492",0.045,NA,NA,NA
"Kelvin Rosario","sa3022128",0.034,NA,NA,NA
"Kelvis Salcedo","sa3021531",0.0355,NA,NA,NA
"Ken Giles","12910",1.02435,NA,NA,NA
"Ken Waldichuk","27681",1.67152222222222,1.633,"REZ1",1.02358984826835
"Kendal Meza","sa3022125",0.0295,NA,NA,NA
"Kendall Graveman","15514",2.92717529411765,1.934,"REZ1",1.51353427824077
"Kendall Williams","sa3011674",2.52175,NA,NA,NA
"Kendeglys Virguez","sa3018351",0.0397,NA,NA,NA
"Kendry Rojas","sa3016746",0.0499,NA,NA,NA
"Keneth Quintanilla","sa3016796",0.0365,NA,NA,NA
"Keninson Diaz","sa3019143",0.0371,NA,NA,NA
"Kenley Jansen","3096",3.26004823529412,3.943,"REZ1",0.826793871492295
"Kenny Hernandez","sa943755",0.0537,NA,NA,NA
"Kenny Pinto","sa3015420",0.031,NA,NA,NA
"Kenny Rosenberg","20009",1.29399472727273,-0.227,"REZ1",-5.70041730076091
"Kent Emanuel","15849",1.14579166666667,1.75,"REZ1",0.654738095238095
"Kent Hasler","sa3015089",0.0471,NA,NA,NA
"Kenta Maeda","18498",3.85653529411765,5.81,"REZ1",0.663775437885998
"Kenten Egbert","sa3023500",0.0436,NA,NA,NA
"Kenya Huggins","sa3020609",0.0404,NA,NA,NA
"Kenyi Perez","sa3016008",0.0384,NA,NA,NA
"Kenyon Yovan","sa3016839",1.0221,NA,NA,NA
"Keone Kela","14696",0.0479,NA,NA,NA
"Kervin Castro","21656",0.0469,NA,NA,NA
"Keuri Almonte","sa3021779",0.0309,NA,NA,NA
"Kevin Abel","sa3017879",2.02215,NA,NA,NA
"Kevin Briceno","sa3017317",0.0313,NA,NA,NA
"Kevin Camacho","sa3021577",0.0359,NA,NA,NA
"Kevin Coulter","sa3010115",0.0463,NA,NA,NA
"Kevin Gadea","sa735841",0.0458,NA,NA,NA
"Kevin Garcia","sa3006516",0.0372,NA,NA,NA
"Kevin Gausman","14107",11.6732,9.394,"REZ1",1.24262295081967
"Kevin Ginkel","19876",4.08081764705882,2.581,"REZ1",1.5810994370627
"Kevin Gowdy","sa917928",1.02395,NA,NA,NA
"Kevin Herget","15369",2.00108870588235,2.826,"REZ1",0.708099329753133
"Kevin Kelly","25679",3.25128117647059,4.239,"REZ1",0.766992492680016
"Kevin Kopps","sa3017005",1.02345,NA,NA,NA
"Kevin Malisheski","sa919034",0.0463,NA,NA,NA
"Kevin Milam","sa3010819",0.0426,NA,NA,NA
"Kevin Miranda","sa3020757",1.52345,NA,NA,NA
"Kevin Rodriguez","sa3008683",0.0417,NA,NA,NA
"Kevin Smith","sa3007710",0.0507,NA,NA,NA
"Kevin Stevens","sa3020613",1.02475,NA,NA,NA
"Kevin Tejada","sa3022046",0.0363,NA,NA,NA
"Kevin Valdez","sa3019052",0.0406,NA,NA,NA
"Kevin Velasco","sa3021524",0.033,NA,NA,NA
"Kevison Hernandez","sa3016620",0.0327,NA,NA,NA
"Keylan Killgore","sa3008069",1.52405,NA,NA,NA
"Keynan Middleton","15264",1.49776152941176,3.707,"REZ1",0.404036020882591
"Keyner Benitez","sa3021795",0.0388,NA,NA,NA
"Keyshawn Askew","sa3017916",1.5239,NA,NA,NA
"Keythel Key","sa3016282",0.0438,NA,NA,NA
"Keywill Cedeno","sa3021763",0.0371,NA,NA,NA
"Khristian Curtis","sa3023473",0.038,NA,NA,NA
"Khristian Guevara","sa3019122",0.0325,NA,NA,NA
"Kikito Severino","sa3016030",0.0398,NA,NA,NA
"Kinn Omosako","sa3016948",0.0364,NA,NA,NA
"Kirby Snead","19179",0.904855090909091,0.779,"REZ1",1.16155980861244
"Kirby Yates","9073",4.82740823529412,7.23,"REZ1",0.667691318851192
"Kirk McCarty","20555",0.0486,NA,NA,NA
"Kleiber Olmedo","sa3022420",0.0408,NA,NA,NA
"Kleyderve Andrade","sa3019745",0.0418,NA,NA,NA
"Kobe Robinson","sa3017764",0.0416,NA,NA,NA
"Kodai Senga","31838",8.67375294117647,3.469,"REZ1",2.50036118223594
"Kodi Whitley","19731",0.045,NA,NA,NA
"Kody Clemens","20572",0,NA,NA,NA
"Kody Funderburk","24993",2.26005411764706,2.414,"REZ1",0.936227886349237
"Koen Moreno","sa3014509",0.0401,NA,NA,NA
"Kohei Arihara","27505",0.0536,NA,NA,NA
"Kohl Drake","sa3021723",2.5281,NA,NA,NA
"Kohl Franklin","sa3008335",0.0509,NA,NA,NA
"Kohl Simas","sa3016949",0.0428,NA,NA,NA
"Kohl Stewart","15502",0.0509,NA,NA,NA
"Kolby Allard","18694",1.61787670588235,2.264,"REZ1",0.714609852421534
"Kolby Kubichek","sa3017271",0.0456,NA,NA,NA
"Kole Ramage","sa3020262",0.0426,NA,NA,NA
"Kolton Curtis","sa3022381",0.0394,NA,NA,NA
"Kolton Ingram","26068",1.92370833333333,1.416,"REZ1",1.35855108286252
"Konner Wade","14655",0.0451,NA,NA,NA
"Konnor Ash","sa3017503",1.0238,NA,NA,NA
"Konnor Pilkington","21453",1.51220833333333,1.453,"REZ1",1.04074902500574
"Kris Anglin","sa3017612",0.0411,NA,NA,NA
"Kris Bubic","21455",4.98759058823529,3.14,"REZ1",1.58840464593481
"Krisspy Valdez","sa3019116",0.0358,NA,NA,NA
"Kristian Cardozo","sa3014706",0.037,NA,NA,NA
"Kristofer Bow","sa3020607",0.0406,NA,NA,NA
"Kumar Nambiar","sa3010666",0.0409,NA,NA,NA
"Kumar Rocker","31843",5.12791176470588,3.483,"REZ1",1.47226866629511
"Kutter Crawford","20531",7.23628588235294,6.097,"REZ1",1.18686007583286
"Kwang Hyun Kim","27458",0.0529,NA,NA,NA
"Ky Bush","29823",1.38061681818182,2.087,"REZ1",0.661531776800104
"Kyle Amendt","sa3022904",2.04962333333333,NA,NA,NA
"Kyle Backhus","sa3017068",1.52505,NA,NA,NA
"Kyle Barraclough","13713",1.34258333333333,2.94,"REZ1",0.456660997732426
"Kyle Bird","16618",0.0459,NA,NA,NA
"Kyle Bischoff","sa3022176",1.52335,NA,NA,NA
"Kyle Bradish","24586",2.46857764705882,5.565,"REZ1",0.443589873685323
"Kyle Brnovich","sa3014923",1.52635,NA,NA,NA
"Kyle Carr","sa3023444",0.0487,NA,NA,NA
"Kyle Cody","19686",1.52375,NA,NA,NA
"Kyle Crick","13182",0.0466,NA,NA,NA
"Kyle Crigger","sa3019884",0.0469,NA,NA,NA
"Kyle Dohy","20334",0.0463,NA,NA,NA
"Kyle Dowdy","19285",0.0478,NA,NA,NA
"Kyle Finnegan","15009",3.62737411764706,3.418,"REZ1",1.06125632464806
"Kyle Freeland","16256",7.01448117647059,7.169,"REZ1",0.978446251425664
"Kyle Funkhouser","19456",0.049,NA,NA,NA
"Kyle Gibson","10123",7.74671411764706,10.017,"REZ1",0.773356705365584
"Kyle Glogoski","sa3007464",0.0466,NA,NA,NA
"Kyle Harrison","27758",7.17820117647059,6.45,"REZ1",1.11289940720474
"Kyle Hart","19646",4.18124,NA,NA,NA
"Kyle Hendricks","12049",5.47284588235294,3.577,"REZ1",1.53001003140982
"Kyle Hill","sa3009922",1.0231,NA,NA,NA
"Kyle Hurt","27514",1.62104166666667,2.084,"REZ1",0.777851087651951
"Kyle Johnson","sa921678",0.0454,NA,NA,NA
"Kyle Johnston","sa3004571",0.0476,NA,NA,NA
"Kyle Jones","sa3020556",1.52485,NA,NA,NA
"Kyle Keller","18890",0.0458,NA,NA,NA
"Kyle Kubat","sa827380",0.0495,NA,NA,NA
"Kyle Larsen","sa3021983",0.0357,NA,NA,NA
"Kyle Leahy","24763",2.71860235294118,2.328,"REZ1",1.1677845158682
"Kyle Luckham","sa3020378",2.524,NA,NA,NA
"Kyle Marman","sa3008668",0.0474,NA,NA,NA
"Kyle McGowin","15071",1.02345,NA,NA,NA
"Kyle Molnar","sa3014909",0.0429,NA,NA,NA
"Kyle Mora","sa3018281",0.0486,NA,NA,NA
"Kyle Muller","20167",1.880594,2.412,"REZ1",0.779682421227197
"Kyle Nelson","20515",2.17011647058824,2.364,"REZ1",0.917984970638001
"Kyle Nicolas","27775",2.10904588235294,2.036,"REZ1",1.03587715243268
"Kyle Ryan","11753",0.0451,NA,NA,NA
"Kyle Scott","sa3023049",0.0391,NA,NA,NA
"Kyle Tyler","22092",1.43707647058824,0.967,"REZ1",1.48611837703023
"Kyle Virbitsky","sa3017491",2.02365,NA,NA,NA
"Kyle Whitten","sa3016936",1.023,NA,NA,NA
"Kyle Wilcox","sa857699",0.5232,NA,NA,NA
"Kyle Wilson","sa875768",0.0487,NA,NA,NA
"Kyle Wright","19665",4.53068823529412,2.594,"REZ1",1.74660302054515
"Kyle Zimmer","14169",0.0466,NA,NA,NA
"Kyle Zurak","sa3004864",0.047,NA,NA,NA
"LJ McDonough","sa3023172",0.0458,NA,NA,NA
"Lachlan Wells","sa877857",2.02715,NA,NA,NA
"Lael Lockhart","sa3017502",2.52675,NA,NA,NA
"Lake Bachar","19222",2.45704117647059,1.946,"REZ1",1.26261108760051
"Lance Lynn","2520",6.78840588235294,8.724,"REZ1",0.778129972759393
"Lance McCullers Jr","14120",4.51325428571429,NA,NA,NA
"Landany Alfonseca","sa3019191",0.0347,NA,NA,NA
"Landen Roupp","30076",3.01022823529412,3.614,"REZ1",0.832935316904847
"Landon Harper","sa3020404",2.0263,NA,NA,NA
"Landon Knack","27487",3.10545176470588,3.49,"REZ1",0.889814259228046
"Landon Leach","sa3005243",0.0435,NA,NA,NA
"Landon Marceaux","sa3017913",0.0507,NA,NA,NA
"Landon Sims","sa3021979",0.045,NA,NA,NA
"Landon Tomkins","sa3022798",0.0411,NA,NA,NA
"Lane Ramsey","25071",0.987416666666667,0.811,"REZ1",1.21752979860255
"Larson Kindreich","sa3017505",1.0234,NA,NA,NA
"Layne Henderson","sa3007718",1.02355,NA,NA,NA
"Layonel Ovalles","sa3015993",0.0452,NA,NA,NA
"Lazaro Estrada","sa3005471",2.52615,NA,NA,NA
"Leam Mendez","sa3019432",0.0416,NA,NA,NA
"Leandro Lopez","sa3016748",0.045,NA,NA,NA
"Ledwin Gonzalez","sa3022043",0.036,NA,NA,NA
"Ledwin Taveras","sa3019065",0.0322,NA,NA,NA
"Lenin Mendez","sa3021777",0.0355,NA,NA,NA
"Lenny Torres Jr","sa3008329",1.0224,NA,NA,NA
"Leodarlyn Colon","sa3019719",0.026,NA,NA,NA
"Leomar Rosario","sa3019127",0.0325,NA,NA,NA
"Leon Hunter Jr","sa3010260",0.0471,NA,NA,NA
"Leonard Garcia","sa3015156",0.0413,NA,NA,NA
"Leonardo Lugo","sa3018340",0.0303,NA,NA,NA
"Leonardo Pestana","sa3005456",0.5244,NA,NA,NA
"Leonardo Rossel","sa3022317",0.0337,NA,NA,NA
"Leonardo Taveras","sa3002934",1.0222,NA,NA,NA
"Leonel Sequera","sa3019268",0.0443,NA,NA,NA
"Leoni De La Cruz","sa3016070",0.0409,NA,NA,NA
"Lester Nin","sa3019371",0.0304,NA,NA,NA
"Leudy Tirado","sa3022241",0.0319,NA,NA,NA
"Leuris Portorreal","sa3021520",0.029,NA,NA,NA
"Leury Tejada","sa3007935",0.0401,NA,NA,NA
"Levi Prater","sa3014861",0.0408,NA,NA,NA
"Levi Stoudt","25650",2.60045833333333,2.986,"REZ1",0.870883567760661
"Levi Thomas","sa3014801",0.04,NA,NA,NA
"Levi Wells","sa3023441",0.0477,NA,NA,NA
"Lewis Sifontes","sa3021016",0.0305,NA,NA,NA
"Lewis Thorpe","15906",0.0499,NA,NA,NA
"Liam Doolan","sa3020947",0.0406,NA,NA,NA
"Liam Hendriks","3548",3.33792352941176,2.82,"REZ1",1.18366082603254
"Liam Jenkins","sa3007458",0.0407,NA,NA,NA
"Liam Norris","sa3014543",0.0482,NA,NA,NA
"Liam Simon","sa3020256",0.0411,NA,NA,NA
"Liam Sullivan","sa3022952",0.0418,NA,NA,NA
"Lincoln Henzman","sa3005187",1.5229,NA,NA,NA
"Liomar Martinez","sa3019612",0.0304,NA,NA,NA
"Lisander Brito","sa3008704",0.0363,NA,NA,NA
"Lisander De La Cruz","sa3015361",0.0365,NA,NA,NA
"Lisandro Almonte","sa3015497",0.0411,NA,NA,NA
"Lisandro Santos","sa945728",0.0484,NA,NA,NA
"Lisnerkin Lantigua","sa3019258",0.0354,NA,NA,NA
"Listher Sosa","sa3009725",1.52375,NA,NA,NA
"Liu Fuenmayor","sa3003126",0.0477,NA,NA,NA
"Livan Reinoso","sa3020331",0.043,NA,NA,NA
"Ljay Newsome","19942",0.0482,NA,NA,NA
"Lluveres Severino","sa3020601",0.0363,NA,NA,NA
"Locke St John","16850",0.045,NA,NA,NA
"Logan Allen","18555",2.06754166666667,2.285,"REZ1",0.90483223924143
"Logan Allen","27589",2.57117882352941,1.287,"REZ1",1.9978079436903
"Logan Boyer","sa3015002",0.52495,NA,NA,NA
"Logan Britt","sa3023170",0.0348,NA,NA,NA
"Logan Clayton","sa3020890",2.5241,NA,NA,NA
"Logan Cozart","sa875283",0.0467,NA,NA,NA
"Logan Evans","sa3023077",1.63770533333333,NA,NA,NA
"Logan Gilbert","22250",12.0540235294118,10.237,"REZ1",1.17749570473887
"Logan Gillaspie","22461",1.72308333333333,2.719,"REZ1",0.633719504719872
"Logan Gragg","sa3010306",1.5229,NA,NA,NA
"Logan Henderson","sa3020080",1.888307,NA,NA,NA
"Logan Hofmann","sa3014852",0.0389,NA,NA,NA
"Logan Lyle","sa3018267",0.041,NA,NA,NA
"Logan Martin","sa3023213",0.0425,NA,NA,NA
"Logan Rinehart","sa3010255",1.0242,NA,NA,NA
"Logan Sawyer","sa829628",0.0472,NA,NA,NA
"Logan Shore","sa738442",0.0478,NA,NA,NA
"Logan VanWey","sa3019956",1.5108745,NA,NA,NA
"Logan Verrett","12905",0.051,NA,NA,NA
"Logan Webb","17995",12.4439882352941,9.489,"REZ1",1.31141197547625
"Logan Workman","sa3017313",3.0242,NA,NA,NA
"Lorenzo Encarnacion","sa3015498",0.0419,NA,NA,NA
"Lou Trivino","15043",2.83116714285714,NA,NA,NA
"Louis Head","13259",0.0455,NA,NA,NA
"Louis Varland","27691",3.93919428571429,NA,NA,NA
"Luarbert Arias","sa3007599",2.54976671428571,NA,NA,NA
"Lucas Braun","sa3022996",3.02985,NA,NA,NA
"Lucas Erceg","19360",3.56516117647059,2.332,"REZ1",1.52879981838361
"Lucas Gilbreath","21290",2.24977058823529,3.83,"REZ1",0.587407464291199
"Lucas Giolito","15474",6.00451764705882,0.601,"REZ1",9.99087794851718
"Lucas Gordillo","sa3021549",0.0409,NA,NA,NA
"Lucas Gordon","sa3023036",0.0365,NA,NA,NA
"Lucas Jacobsen","sa918634",0.0488,NA,NA,NA
"Lucas Knowles","sa3011676",1.5241,NA,NA,NA
"Lucas Luetge","8337",1.652625,2.292,"REZ1",0.72104057591623
"Lucas Sims","13470",2.94367411764706,2.946,"REZ1",0.999210494788547
"Lucas Wepf","sa3020704",2.5246,NA,NA,NA
"Luciano Romero","sa3018848",0.0349,NA,NA,NA
"Ludwin Jimenez","sa3005856",0.0398,NA,NA,NA
"Luichi Casilla","sa3018332",0.0385,NA,NA,NA
"Luifer Romero","sa3018349",0.0366,NA,NA,NA
"Luigi Hernandez","sa3016022",0.0369,NA,NA,NA
"Luimy Munoz","sa3021803",0.0337,NA,NA,NA
"Luinder Avila","sa3006507",1.28556614285714,NA,NA,NA
"Luis A Reyes","sa3019049",0.039,NA,NA,NA
"Luis A Rodriguez","sa3016064",0.0418,NA,NA,NA
"Luis Aguilar","sa3018893",0.0358,NA,NA,NA
"Luis Aguilar","sa3020982",0.0334,NA,NA,NA
"Luis Alcala","sa3011880",0.0349,NA,NA,NA
"Luis Almonte","sa3009525",0.0403,NA,NA,NA
"Luis Amaya","sa872809",0.0476,NA,NA,NA
"Luis Amoroso","sa3005889",0.0379,NA,NA,NA
"Luis Angel Rodriguez","sa3005435",2.0254,NA,NA,NA
"Luis Arejula","sa3016619",0.0419,NA,NA,NA
"Luis Arestigueta","sa3021521",0.0413,NA,NA,NA
"Luis Avila","sa3021805",0.0408,NA,NA,NA
"Luis Avilan","2882",0.0465,NA,NA,NA
"Luis Baldiris","sa3016814",0.0365,NA,NA,NA
"Luis Barroso","sa3005697",0.0409,NA,NA,NA
"Luis Beltran","sa3021509",0.0364,NA,NA,NA
"Luis Bermudez","sa3018317",0.0349,NA,NA,NA
"Luis Carias","sa3021006",0.0274,NA,NA,NA
"Luis Carrasco","sa1172127",0.0406,NA,NA,NA
"Luis Castillo","15689",11.7521058823529,10.237,"REZ1",1.14800291905372
"Luis Castillo","sa3022358",0.0336,NA,NA,NA
"Luis Cepeda","sa3006132",0.0364,NA,NA,NA
"Luis Cesar","sa3018368",0.0288,NA,NA,NA
"Luis Cessa","13345",1.33870833333333,0.407,"REZ1",3.28920966420966
"Luis Cohen","sa3019269",0.0367,NA,NA,NA
"Luis Contreras","25839",1.85331294117647,0.776,"REZ1",2.38828987265009
"Luis Curvelo","sa3008169",1.25525428571429,NA,NA,NA
"Luis De Avila","sa3005839",3.02995,NA,NA,NA
"Luis De Aza","sa3021038",0.0358,NA,NA,NA
"Luis De La Cruz","sa3020981",0.0373,NA,NA,NA
"Luis De La Rosa","sa3009778",0.0408,NA,NA,NA
"Luis De Leon","sa3019283",0.0516,NA,NA,NA
"Luis Devers","sa3005694",0.044,NA,NA,NA
"Luis Diaz","sa3015146",0.0364,NA,NA,NA
"Luis Espinoza","sa3021043",0.034,NA,NA,NA
"Luis Espinoza","sa3024262",0.0305,NA,NA,NA
"Luis F Castillo","20638",0.0476,NA,NA,NA
"Luis F Ortiz","16942",1.23025,2.253,"REZ1",0.546049711495783
"Luis Flores","sa3018818",0.0368,NA,NA,NA
