"name","playerid","new_G","G","Source","G_adj_rate"
"Jovi Galvez","sa3018837",1,NA,NA,NA
"Juan Abreu","sa3017200",1,NA,NA,NA
"Juan Amarante","sa3019048",0.3131,NA,NA,NA
"Juan Archbold","sa3021543",0.2637,NA,NA,NA
"Juan Arnaud","sa3018294",1,NA,NA,NA
"Juan Bello","sa3019615",0.1754,NA,NA,NA
"Juan Burgos","sa3009272",0.7526,NA,NA,NA
"Juan Carela","sa3009237",11.0877,NA,NA,NA
"Juan Cota","sa3021984",0.2018,NA,NA,NA
"Juan Daniel Encarnacion","sa3008697",10.60255,NA,NA,NA
"Juan De La Cruz","sa3019171",0.1977,NA,NA,NA
"Juan De Los Santos","sa3010808",1,NA,NA,NA
"Juan Duran","sa3022262",1,NA,NA,NA
"Juan Henriquez","sa3022136",1,NA,NA,NA
"Juan Hillman","sa874796",9.66275,NA,NA,NA
"Juan Manuel Abril","sa3002921",1,NA,NA,NA
"Juan Martinez","sa3009219",0.8705,NA,NA,NA
"Juan Martinez","sa3016278",0.2934,NA,NA,NA
"Juan Mateo","sa3015279",1,NA,NA,NA
"Juan Mejia","sa3002949",0.577,NA,NA,NA
"Juan Mejia","sa3003159",26.8,NA,NA,NA
"Juan Mendez","sa3015336",1,NA,NA,NA
"Juan Mercedes","sa3002818",12.0877,NA,NA,NA
"Juan Mercedes","sa3019563",1,NA,NA,NA
"Juan Minaya","10341",1,NA,NA,NA
"Juan Morillo","sa917772",18.5,NA,NA,NA
"Juan Nunez","sa3015464",10.6643,NA,NA,NA
"Juan Nunez","sa3019504",0.4789,NA,NA,NA
"Juan Nunez","sa828600",9.5,NA,NA,NA
"Juan Oramas","sa3018853",1,NA,NA,NA
"Juan Ortega","sa3019190",1,NA,NA,NA
"Juan Ozuna","sa3019085",1,NA,NA,NA
"Juan Pablo Lopez","sa3004647",0.356,NA,NA,NA
"Juan Pinto","sa3018295",0.2826,NA,NA,NA
"Juan Rasquin","sa3021781",0.2406,NA,NA,NA
"Juan Reynoso","sa3017790",1,NA,NA,NA
"Juan Rodriguez","sa3016615",1,NA,NA,NA
"Juan Rojas","sa3016285",0.3939,NA,NA,NA
"Juan Salas","sa3016216",0.1754,NA,NA,NA
"Juan Sanchez","sa3005444",12,NA,NA,NA
"Juan Sanchez","sa3018360",1,NA,NA,NA
"Juan Severino","sa3016290",0.6825,NA,NA,NA
"Juan Soto","sa3016025",0.3131,NA,NA,NA
"Juan Then","22828",14.3728333333333,21.237,"REZ1",0.676782659195429
"Juan Valera","sa3021570",0.1977,NA,NA,NA
"Juan Zapata","sa3005452",10.7691,NA,NA,NA
"Juanmi Vasquez","sa3020344",0.7493,NA,NA,NA
"Juaron WattsBrown","sa3023352",0.1754,NA,NA,NA
"Julian Aguiar","30031",11.90075,5.966,"REZ1",1.99476198457928
"Julian Bosnic","sa3020734",1,NA,NA,NA
"Julian Fernandez","18341",1,NA,NA,NA
"Julian Garcia","sa918182",1,NA,NA,NA
"Julian Merryweather","16703",44.2874823529412,32.141,"REZ1",1.37791239703
"Julian Smith","sa3010129",1,NA,NA,NA
"Julian Valdez","sa3010656",1,NA,NA,NA
"Julio  Marte","sa3021740",0.3024,NA,NA,NA
"Julio Bonilla","sa3011372",1,NA,NA,NA
"Julio Dilone","sa3015085",1,NA,NA,NA
"Julio Frias","sa873218",1,NA,NA,NA
"Julio Goff","sa3009247",0.2464,NA,NA,NA
"Julio Mendez","sa3019580",0.3189,NA,NA,NA
"Julio Ortiz","sa3009615",1,NA,NA,NA
"Julio Pinto","sa736965",1,NA,NA,NA
"Julio Polanco","sa3024522",0.1919,NA,NA,NA
"Julio Ramirez","sa3019194",1,NA,NA,NA
"Julio Robaina","sa3006817",9.61495,NA,NA,NA
"Julio Rodriguez","sa3007992",18.5,NA,NA,NA
"Julio Rosario","sa3021492",1,NA,NA,NA
"Julio Teheran","6797",8.47925,20.437,"REZ1",0.414897000538239
"Julio Urias","14765",5.26385714285714,17.985,"REZ1",0.292680408276739
"Julio Zapata","sa3018364",0.7056,NA,NA,NA
"Junior Cerda","sa3016234",1,NA,NA,NA
"Junior Fernandez","18496",1,NA,NA,NA
"Junior Flores","sa3015479",1,NA,NA,NA
"Junior Garcia","sa737032",1,NA,NA,NA
"Junior Guerra","5702",0.9876,NA,NA,NA
"Junior Mieses","sa3005258",1,NA,NA,NA
"Junior Montero","sa3008701",1,NA,NA,NA
"Junior Pina","sa3016911",1,NA,NA,NA
"Junior Sanchez","sa3022009",1,NA,NA,NA
"Junior Santos","sa3005470",14.94105,NA,NA,NA
"Junior William","sa3016072",1,NA,NA,NA
"Justin Anderson","16201",58.3797176470588,46.753,"REZ1",1.2486838843937
"Justin Armbruester","sa3017548",12.5972,NA,NA,NA
"Justin Bruihl","23779",23.86,30.66,"REZ1",0.778212654924984
"Justin Bullock","sa3005213",0.1754,NA,NA,NA
"Justin Caceres","sa3018838",1,NA,NA,NA
"Justin Courtney","sa3015069",1,NA,NA,NA
"Justin Dillon","sa659283",0.7831,NA,NA,NA
"Justin Dunn","19268",0.1754,NA,NA,NA
"Justin Evans","sa3014795",1,NA,NA,NA
"Justin Fall","sa3017540",1,NA,NA,NA
"Justin Garza","19784",17.7050833333333,13.844,"REZ1",1.27889940287008
"Justin Grimm","11720",1,NA,NA,NA
"Justin Hagenman","sa3008022",15.0351857142857,NA,NA,NA
"Justin Jarvis","sa3007775",12.6986,NA,NA,NA
"Justin Kelly","sa3017072",15.5,NA,NA,NA
"Justin King","sa3018278",25.8,NA,NA,NA
"Justin Lange","sa3014517",0.1754,NA,NA,NA
"Justin Lasko","sa1052944",0.4311,NA,NA,NA
"Justin Lawrence","17639",59.0878235294118,43.11,"REZ1",1.37062917024848
"Justin Lawson","sa3023504",0.8945,NA,NA,NA
"Justin Lewis","sa3008577",0.3131,NA,NA,NA
"Justin Maese","sa875002",1,NA,NA,NA
"Justin Martinez","24453",65.3582470588235,65.15,"REZ1",1.00319642454065
"Justin Meis","sa3017207",16,NA,NA,NA
"Justin Militello","sa3023568",0.356,NA,NA,NA
"Justin Miller","8580",1,NA,NA,NA
"Justin Nicolino","11754",0.1936,NA,NA,NA
"Justin Sanchez","sa3022416",0.9612,NA,NA,NA
"Justin Showalter","sa3025114",1,NA,NA,NA
"Justin Slaten","25648",56.5145294117647,47.008,"REZ1",1.20223216073359
"Justin Steele","17312",28.5157529411765,27.693,"REZ1",1.02970978013131
"Justin Sterner","27694",39.3212588235294,39.946,"REZ1",0.98436035707028
"Justin Storm","sa3022797",1,NA,NA,NA
"Justin Topa","15145",43.9815882352941,32.029,"REZ1",1.37318018780774
"Justin Verlander","8700",23.482,26.885,"REZ1",0.87342384229124
"Justin Wilson","4301",54.0934235294118,54.04,"REZ1",1.00098859232812
"Justin Wilson","sa3008166",1,NA,NA,NA
"Justin Wrobleski","31204",28.6052117647059,20.248,"REZ1",1.41274258024031
"Justin Yeager","sa3010825",22,NA,NA,NA
"Justus Sheffield","17285",10.82315,NA,NA,NA
"KC Hunt","sa3022937",12.17595,NA,NA,NA
"Kade McClure","sa915622",12,NA,NA,NA
"Kade Mechals","sa3020322",0.7741,NA,NA,NA
"Kade Morris","sa3023206",13.0976,NA,NA,NA
"Kade Strowd","sa3011418",26.7165166666667,NA,NA,NA
"Kai Peterson","sa3023453",1,NA,NA,NA
"Kai Wynyard","sa3015311",1,NA,NA,NA
"KaiWei Lin","sa919537",1,NA,NA,NA
"KaiWei Teng","24282",16.6303818181818,30.217,"REZ1",0.550365086480518
"Kaleb Bowman","sa3020745",17.9522,NA,NA,NA
"Kaleb Ort","20061",54.0509529411765,40.118,"REZ1",1.34729929062208
"Kaleb Roper","sa3010110",0.3874,NA,NA,NA
"Kamdyn Perry","sa3023663",0.3577,NA,NA,NA
"Kamron Fields","sa3017919",0.8912,NA,NA,NA
"Kannon Handy","sa3023178",0.5836,NA,NA,NA
"Karan Patel","sa1169765",0.7007,NA,NA,NA
"Karl Kauffmann","27488",15.4299583333333,25.826,"REZ1",0.597458310746276
"Karlo Seijas","sa3006369",0.7147,NA,NA,NA
"Karlos Morales","sa3005285",1,NA,NA,NA
"Karson Milbrandt","sa3020659",0.1754,NA,NA,NA
"Kasey Ford","sa3017099",14,NA,NA,NA
"Kasey Kalich","sa1169633",1,NA,NA,NA
"Kazuhisa Makita","19757",0.9876,NA,NA,NA
"Keagan Gillies","sa3017686",19,NA,NA,NA
"Keaton Winn","23499",31.1484941176471,24.072,"REZ1",1.29397200555197
"Keegan Akin","19362",60.8384941176471,45.357,"REZ1",1.34132535479964
"Keegan Collett","sa3011192",1,NA,NA,NA
"Keegan Curtis","sa3007833",0.8285,NA,NA,NA
"Keegan James","sa3011232",1,NA,NA,NA
"Keegan Thompson","19795",51.2604,33.185,"REZ1",1.54468585204158
"Keegan Zinn","sa3023088",0.2958,NA,NA,NA
"Keeler Morfe","sa3022239",0.1754,NA,NA,NA
"Keiber Armas","sa3023848",0.2826,NA,NA,NA
"Keider Herrera","sa3019138",1,NA,NA,NA
"Keider Montero","22630",20.7716588235294,22.078,"REZ1",0.940830637898787
"Keiner Leon","sa3016279",1,NA,NA,NA
"Keith Rogalla","sa829753",1,NA,NA,NA
"Keiverson Ramirez","sa3022126",0.1754,NA,NA,NA
"Kelly Austin","sa3023264",1,NA,NA,NA
"Kelvin Bautista","sa3006491",18.5,NA,NA,NA
"Kelvin Caceres","24681",14.3306647058824,21.95,"REZ1",0.652877663138148
"Kelvin Carmona","sa3022140",1,NA,NA,NA
"Kelvin LaRoche","sa3010795",1,NA,NA,NA
"Kelvin Nunez","sa3002816",0.6487,NA,NA,NA
"Kelvin Perez","sa3015154",1,NA,NA,NA
"Kelvin Ramirez","sa3015492",0.9142,NA,NA,NA
"Kelvin Rosario","sa3022128",0.3131,NA,NA,NA
"Kelvis Salcedo","sa3021531",0.1903,NA,NA,NA
"Ken Giles","12910",17,NA,NA,NA
"Ken Waldichuk","27681",11.9496266666667,16.549,"REZ1",0.722075452696034
"Kendal Meza","sa3022125",0.1903,NA,NA,NA
"Kendall Graveman","15514",46.4706352941176,31.199,"REZ1",1.48949117901592
"Kendall Williams","sa3011674",10.0877,NA,NA,NA
"Kendeglys Virguez","sa3018351",1,NA,NA,NA
"Kendry Rojas","sa3016746",0.1895,NA,NA,NA
"Keneth Quintanilla","sa3016796",1,NA,NA,NA
"Keninson Diaz","sa3019143",1,NA,NA,NA
"Kenley Jansen","3096",56.5355294117647,56.955,"REZ1",0.992635052440781
"Kenny Hernandez","sa943755",0.187,NA,NA,NA
"Kenny Pinto","sa3015420",0.1754,NA,NA,NA
"Kenny Rosenberg","20009",8.62245818181818,9.079,"REZ1",0.949714526029098
"Kent Emanuel","15849",13.8483333333333,30.59,"REZ1",0.452707856598017
"Kent Hasler","sa3015089",1,NA,NA,NA
"Kenta Maeda","18498",42.5169882352941,29.387,"REZ1",1.44679580206534
"Kenten Egbert","sa3023500",0.2414,NA,NA,NA
"Kenya Huggins","sa3020609",1,NA,NA,NA
"Kenyi Perez","sa3016008",1,NA,NA,NA
"Kenyon Yovan","sa3016839",18,NA,NA,NA
"Keone Kela","14696",1,NA,NA,NA
"Kervin Castro","21656",1,NA,NA,NA
"Keuri Almonte","sa3021779",0.2018,NA,NA,NA
"Kevin Abel","sa3017879",10.5877,NA,NA,NA
"Kevin Briceno","sa3017317",0.2389,NA,NA,NA
"Kevin Camacho","sa3021577",1,NA,NA,NA
"Kevin Coulter","sa3010115",1,NA,NA,NA
"Kevin Gadea","sa735841",1,NA,NA,NA
"Kevin Garcia","sa3006516",1,NA,NA,NA
"Kevin Gausman","14107",29.5954,24.255,"REZ1",1.22017728303443
"Kevin Ginkel","19876",58.5746588235294,47.407,"REZ1",1.23556982773703
"Kevin Gowdy","sa917928",16.95505,NA,NA,NA
"Kevin Herget","15369",30.9378117647059,29.494,"REZ1",1.04895272817203
"Kevin Kelly","25679",54.8332941176471,59.174,"REZ1",0.926645048799254
"Kevin Kopps","sa3017005",19.5,NA,NA,NA
"Kevin Malisheski","sa919034",0.8705,NA,NA,NA
"Kevin Milam","sa3010819",1,NA,NA,NA
"Kevin Miranda","sa3020757",9.2172,NA,NA,NA
"Kevin Rodriguez","sa3008683",1,NA,NA,NA
"Kevin Smith","sa3007710",0.4245,NA,NA,NA
"Kevin Stevens","sa3020613",15,NA,NA,NA
"Kevin Tejada","sa3022046",1,NA,NA,NA
"Kevin Valdez","sa3019052",0.267,NA,NA,NA
"Kevin Velasco","sa3021524",0.2686,NA,NA,NA
"Kevison Hernandez","sa3016620",0.6562,NA,NA,NA
"Keylan Killgore","sa3008069",19,NA,NA,NA
"Keynan Middleton","15264",19.4666470588235,20.858,"REZ1",0.93329403868173
"Keyner Benitez","sa3021795",0.2117,NA,NA,NA
"Keyshawn Askew","sa3017916",21,NA,NA,NA
"Keythel Key","sa3016282",0.3272,NA,NA,NA
"Keywill Cedeno","sa3021763",1,NA,NA,NA
"Khristian Curtis","sa3023473",0.1952,NA,NA,NA
"Khristian Guevara","sa3019122",0.5877,NA,NA,NA
"Kikito Severino","sa3016030",0.5094,NA,NA,NA
"Kinn Omosako","sa3016948",1,NA,NA,NA
"Kirby Snead","19179",19.7404418181818,32.564,"REZ1",0.606204453328271
"Kirby Yates","9073",57.4184705882353,55.294,"REZ1",1.03842135834332
"Kirk McCarty","20555",0.8029,NA,NA,NA
"Kleiber Olmedo","sa3022420",0.6562,NA,NA,NA
"Kleyderve Andrade","sa3019745",1,NA,NA,NA
"Kobe Robinson","sa3017764",1,NA,NA,NA
"Kodai Senga","31838",28.6178588235294,17.02,"REZ1",1.68142531278081
"Kodi Whitley","19731",1,NA,NA,NA
"Kody Clemens","20572",9,NA,NA,NA
"Kody Funderburk","24993",41.0367529411765,36.499,"REZ1",1.12432540456386
"Koen Moreno","sa3014509",1,NA,NA,NA
"Kohei Arihara","27505",0.2579,NA,NA,NA
"Kohl Drake","sa3021723",10.6071,NA,NA,NA
"Kohl Franklin","sa3008335",0.1754,NA,NA,NA
"Kohl Simas","sa3016949",0.2125,NA,NA,NA
"Kohl Stewart","15502",0.2356,NA,NA,NA
"Kolby Allard","18694",18.6699647058824,21.742,"REZ1",0.858705027406971
"Kolby Kubichek","sa3017271",1,NA,NA,NA
"Kole Ramage","sa3020262",0.8244,NA,NA,NA
"Kolton Curtis","sa3022381",0.2546,NA,NA,NA
"Kolton Ingram","26068",22.1211666666667,17.727,"REZ1",1.24787988191271
"Konner Wade","14655",1,NA,NA,NA
"Konnor Ash","sa3017503",16.225,NA,NA,NA
"Konnor Pilkington","21453",14.997,19.982,"REZ1",0.750525472925633
"Kris Anglin","sa3017612",0.2447,NA,NA,NA
"Kris Bubic","21455",37.8530352941177,37.222,"REZ1",1.01695328821981
"Krisspy Valdez","sa3019116",1,NA,NA,NA
"Kristian Cardozo","sa3014706",1,NA,NA,NA
"Kristofer Bow","sa3020607",1,NA,NA,NA
"Kumar Nambiar","sa3010666",0.9019,NA,NA,NA
"Kumar Rocker","31843",27.0771764705882,18.636,"REZ1",1.45295001451965
"Kutter Crawford","20531",42.3317294117647,26.54,"REZ1",1.5950161797952
"Kwang Hyun Kim","27458",0.2529,NA,NA,NA
"Ky Bush","29823",9.38277636363636,16.733,"REZ1",0.560734857086976
"Kyle Amendt","sa3022904",23.80655,NA,NA,NA
"Kyle Backhus","sa3017068",19.9761,NA,NA,NA
"Kyle Barraclough","13713",14.8578333333333,24.147,"REZ1",0.615307629657238
"Kyle Bird","16618",1,NA,NA,NA
"Kyle Bischoff","sa3022176",20.5,NA,NA,NA
"Kyle Bradish","24586",14.3629388235294,26.007,"REZ1",0.552272035356997
"Kyle Brnovich","sa3014923",9.1401,NA,NA,NA
"Kyle Carr","sa3023444",0.1754,NA,NA,NA
"Kyle Cody","19686",12.5,NA,NA,NA
"Kyle Crick","13182",1,NA,NA,NA
"Kyle Crigger","sa3019884",0.8813,NA,NA,NA
"Kyle Dohy","20334",1,NA,NA,NA
"Kyle Dowdy","19285",1,NA,NA,NA
"Kyle Finnegan","15009",60.3857647058824,57.41,"REZ1",1.0518335604578
"Kyle Freeland","16256",26.3939764705882,24.79,"REZ1",1.0647025603303
"Kyle Funkhouser","19456",0.9398,NA,NA,NA
"Kyle Gibson","10123",24.3116588235294,27.905,"REZ1",0.871229486598438
"Kyle Glogoski","sa3007464",1,NA,NA,NA
"Kyle Harrison","27758",23.5288588235294,19.794,"REZ1",1.18868641121195
"Kyle Hart","19646",34.2729833333333,NA,NA,NA
"Kyle Hendricks","12049",23.1460941176471,22.169,"REZ1",1.04407479442677
"Kyle Hill","sa3009922",17.5,NA,NA,NA
"Kyle Hurt","27514",13.02175,21.249,"REZ1",0.612817073744647
"Kyle Johnson","sa921678",1,NA,NA,NA
"Kyle Johnston","sa3004571",0.7955,NA,NA,NA
"Kyle Jones","sa3020556",8.1108,NA,NA,NA
"Kyle Keller","18890",1,NA,NA,NA
"Kyle Kubat","sa827380",0.3321,NA,NA,NA
"Kyle Larsen","sa3021983",0.2414,NA,NA,NA
"Kyle Leahy","24763",47.4474235294118,33.545,"REZ1",1.41444100549744
"Kyle Luckham","sa3020378",12.5943,NA,NA,NA
"Kyle Marman","sa3008668",0.793,NA,NA,NA
"Kyle McGowin","15071",7.5,NA,NA,NA
"Kyle Molnar","sa3014909",1,NA,NA,NA
"Kyle Mora","sa3018281",0.8986,NA,NA,NA
"Kyle Muller","20167",18.0117111111111,27.935,"REZ1",0.644772189407951
"Kyle Nelson","20515",32.5605647058823,24.022,"REZ1",1.35544770235128
"Kyle Nicolas","27775",44.1368470588235,35.43,"REZ1",1.24574787069781
"Kyle Ryan","11753",1,NA,NA,NA
"Kyle Scott","sa3023049",0.295,NA,NA,NA
"Kyle Tyler","22092",21.2248470588235,12.377,"REZ1",1.71486200685332
"Kyle Virbitsky","sa3017491",15.5,NA,NA,NA
"Kyle Whitten","sa3016936",15.9431,NA,NA,NA
"Kyle Wilcox","sa857699",13.5,NA,NA,NA
"Kyle Wilson","sa875768",0.516,NA,NA,NA
"Kyle Wright","19665",26.9754705882353,12.914,"REZ1",2.08885477684957
"Kyle Zimmer","14169",0.9538,NA,NA,NA
"Kyle Zurak","sa3004864",1,NA,NA,NA
"LJ McDonough","sa3023172",1,NA,NA,NA
"Lachlan Wells","sa877857",8.0877,NA,NA,NA
"Lael Lockhart","sa3017502",12.5976,NA,NA,NA
"Lake Bachar","19222",46.9138470588235,21.54,"REZ1",2.17798732863619
"Lance Lynn","2520",21.5369058823529,23.456,"REZ1",0.91818323168285
"Lance McCullers Jr","14120",29.2634571428571,NA,NA,NA
"Landany Alfonseca","sa3019191",1,NA,NA,NA
"Landen Roupp","30076",41.9810941176471,29.541,"REZ1",1.421112830224
"Landon Harper","sa3020404",15.29055,NA,NA,NA
"Landon Knack","27487",33.7414352941176,20.723,"REZ1",1.62821190436315
"Landon Leach","sa3005243",0.2645,NA,NA,NA
"Landon Marceaux","sa3017913",0.1754,NA,NA,NA
"Landon Sims","sa3021979",0.9142,NA,NA,NA
"Landon Tomkins","sa3022798",1,NA,NA,NA
"Lane Ramsey","25071",17.122,17.732,"REZ1",0.96559891721182
"Larson Kindreich","sa3017505",12,NA,NA,NA
"Layne Henderson","sa3007718",16.5,NA,NA,NA
"Layonel Ovalles","sa3015993",1,NA,NA,NA
"Lazaro Estrada","sa3005471",10.0877,NA,NA,NA
"Leam Mendez","sa3019432",1,NA,NA,NA
"Leandro Lopez","sa3016748",0.3659,NA,NA,NA
"Ledwin Gonzalez","sa3022043",1,NA,NA,NA
"Ledwin Taveras","sa3019065",0.1754,NA,NA,NA
"Lenin Mendez","sa3021777",1,NA,NA,NA
"Lenny Torres Jr","sa3008329",17,NA,NA,NA
"Leodarlyn Colon","sa3019719",0.2365,NA,NA,NA
"Leomar Rosario","sa3019127",0.5877,NA,NA,NA
"Leon Hunter Jr","sa3010260",1,NA,NA,NA
"Leonard Garcia","sa3015156",0.8714,NA,NA,NA
"Leonardo Lugo","sa3018340",0.5415,NA,NA,NA
"Leonardo Pestana","sa3005456",12,NA,NA,NA
"Leonardo Rossel","sa3022317",0.6825,NA,NA,NA
"Leonardo Taveras","sa3002934",20,NA,NA,NA
"Leonel Sequera","sa3019268",0.187,NA,NA,NA
"Leoni De La Cruz","sa3016070",1,NA,NA,NA
"Lester Nin","sa3019371",0.6825,NA,NA,NA
"Leudy Tirado","sa3022241",0.3354,NA,NA,NA
"Leuris Portorreal","sa3021520",0.2043,NA,NA,NA
"Leury Tejada","sa3007935",0.7774,NA,NA,NA
"Levi Prater","sa3014861",1,NA,NA,NA
"Levi Stoudt","25650",14.7620833333333,19.968,"REZ1",0.73928702590812
"Levi Thomas","sa3014801",0.4987,NA,NA,NA
"Levi Wells","sa3023441",0.1754,NA,NA,NA
"Lewis Sifontes","sa3021016",0.1919,NA,NA,NA
"Lewis Thorpe","15906",0.229,NA,NA,NA
"Liam Doolan","sa3020947",1,NA,NA,NA
"Liam Hendriks","3548",50.4985176470588,29.781,"REZ1",1.6956622560377
"Liam Jenkins","sa3007458",1,NA,NA,NA
"Liam Norris","sa3014543",0.7015,NA,NA,NA
"Liam Simon","sa3020256",0.2934,NA,NA,NA
"Liam Sullivan","sa3022952",0.1754,NA,NA,NA
"Lincoln Henzman","sa3005187",17.5,NA,NA,NA
"Liomar Martinez","sa3019612",0.1977,NA,NA,NA
"Lisander Brito","sa3008704",1,NA,NA,NA
"Lisander De La Cruz","sa3015361",0.8285,NA,NA,NA
"Lisandro Almonte","sa3015497",1,NA,NA,NA
"Lisandro Santos","sa945728",1,NA,NA,NA
"Lisnerkin Lantigua","sa3019258",1,NA,NA,NA
"Listher Sosa","sa3009725",19.9637,NA,NA,NA
"Liu Fuenmayor","sa3003126",1,NA,NA,NA
"Livan Reinoso","sa3020331",1,NA,NA,NA
"Ljay Newsome","19942",0.8879,NA,NA,NA
"Lluveres Severino","sa3020601",1,NA,NA,NA
"Locke St John","16850",1,NA,NA,NA
"Logan Allen","18555",17.924,32.544,"REZ1",0.550762045231072
"Logan Allen","27589",10.5754564705882,17.178,"REZ1",0.615639566339983
"Logan Boyer","sa3015002",13,NA,NA,NA
"Logan Britt","sa3023170",0.2266,NA,NA,NA
"Logan Clayton","sa3020890",12.6137,NA,NA,NA
"Logan Cozart","sa875283",1,NA,NA,NA
"Logan Evans","sa3023077",13.0597016666667,NA,NA,NA
"Logan Gilbert","22250",30.9828823529412,27.92,"REZ1",1.10970209000506
"Logan Gillaspie","22461",24.8728333333333,29.237,"REZ1",0.850731379188471
"Logan Gragg","sa3010306",13.9629,NA,NA,NA
"Logan Henderson","sa3020080",11.653015,NA,NA,NA
"Logan Hofmann","sa3014852",1,NA,NA,NA
"Logan Lyle","sa3018267",0.8763,NA,NA,NA
"Logan Martin","sa3023213",0.2464,NA,NA,NA
"Logan Rinehart","sa3010255",14.5,NA,NA,NA
"Logan Sawyer","sa829628",1,NA,NA,NA
"Logan Shore","sa738442",0.1754,NA,NA,NA
"Logan VanWey","sa3019956",26.8564833333333,NA,NA,NA
"Logan Verrett","12905",0.1985,NA,NA,NA
"Logan Webb","17995",31.1089882352941,29.128,"REZ1",1.0680097581466
"Logan Workman","sa3017313",12.5906,NA,NA,NA
"Lorenzo Encarnacion","sa3015498",0.1754,NA,NA,NA
"Lou Trivino","15043",47.0519857142857,NA,NA,NA
"Louis Head","13259",1,NA,NA,NA
"Louis Varland","27691",47.4936571428571,NA,NA,NA
"Luarbert Arias","sa3007599",37.6703285714286,NA,NA,NA
"Lucas Braun","sa3022996",11.591,NA,NA,NA
"Lucas Erceg","19360",62.2775058823529,57.839,"REZ1",1.07673898031351
"Lucas Gilbreath","21290",46.2404,49.697,"REZ1",0.930446505825301
"Lucas Giolito","15474",25.9942235294118,10.003,"REZ1",2.59864276011314
"Lucas Gordillo","sa3021549",1,NA,NA,NA
"Lucas Gordon","sa3023036",0.1754,NA,NA,NA
"Lucas Jacobsen","sa918634",0.8417,NA,NA,NA
"Lucas Knowles","sa3011676",11.6945,NA,NA,NA
"Lucas Luetge","8337",21.6293333333333,32.276,"REZ1",0.67013673730739
"Lucas Sims","13470",55.7102235294118,53.971,"REZ1",1.03222514923592
"Lucas Wepf","sa3020704",21,NA,NA,NA
"Luciano Romero","sa3018848",1,NA,NA,NA
"Ludwin Jimenez","sa3005856",1,NA,NA,NA
"Luichi Casilla","sa3018332",0.2785,NA,NA,NA
"Luifer Romero","sa3018349",0.2661,NA,NA,NA
"Luigi Hernandez","sa3016022",0.8475,NA,NA,NA
"Luimy Munoz","sa3021803",0.3939,NA,NA,NA
"Luinder Avila","sa3006507",13.6774142857143,NA,NA,NA
"Luis A Reyes","sa3019049",1,NA,NA,NA
"Luis A Rodriguez","sa3016064",1,NA,NA,NA
"Luis Aguilar","sa3018893",1,NA,NA,NA
"Luis Aguilar","sa3020982",0.375,NA,NA,NA
"Luis Alcala","sa3011880",0.8029,NA,NA,NA
"Luis Almonte","sa3009525",1,NA,NA,NA
"Luis Amaya","sa872809",1,NA,NA,NA
"Luis Amoroso","sa3005889",1,NA,NA,NA
"Luis Angel Rodriguez","sa3005435",10.1512,NA,NA,NA
"Luis Arejula","sa3016619",1,NA,NA,NA
"Luis Arestigueta","sa3021521",0.2439,NA,NA,NA
"Luis Avila","sa3021805",1,NA,NA,NA
"Luis Avilan","2882",1,NA,NA,NA
"Luis Baldiris","sa3016814",1,NA,NA,NA
"Luis Barroso","sa3005697",0.8499,NA,NA,NA
"Luis Beltran","sa3021509",1,NA,NA,NA
"Luis Bermudez","sa3018317",0.2826,NA,NA,NA
"Luis Carias","sa3021006",0.1754,NA,NA,NA
"Luis Carrasco","sa1172127",0.3857,NA,NA,NA
"Luis Castillo","15689",29.3406117647059,24.565,"REZ1",1.19440715508674
"Luis Castillo","sa3022358",0.7172,NA,NA,NA
"Luis Cepeda","sa3006132",0.4846,NA,NA,NA
"Luis Cesar","sa3018368",0.2068,NA,NA,NA
"Luis Cessa","13345",14.1833333333333,24.583,"REZ1",0.576956975687806
"Luis Cohen","sa3019269",0.1829,NA,NA,NA
"Luis Contreras","25839",36.2837529411765,24.188,"REZ1",1.5000724715221
"Luis Curvelo","sa3008169",28.5477571428571,NA,NA,NA
"Luis De Avila","sa3005839",10.5877,NA,NA,NA
"Luis De Aza","sa3021038",1,NA,NA,NA
"Luis De La Cruz","sa3020981",1,NA,NA,NA
"Luis De La Rosa","sa3009778",0.5242,NA,NA,NA
"Luis De Leon","sa3019283",0.2496,NA,NA,NA
"Luis Devers","sa3005694",0.591,NA,NA,NA
"Luis Diaz","sa3015146",1,NA,NA,NA
"Luis Espinoza","sa3021043",0.7056,NA,NA,NA
"Luis Espinoza","sa3024262",0.1919,NA,NA,NA
"Luis F Castillo","20638",1,NA,NA,NA
"Luis F Ortiz","16942",20.0158333333333,37.595,"REZ1",0.532406791683291
"Luis Flores","sa3018818",1,NA,NA,NA
"Luis Frias","21997",31.4886941176471,22.089,"REZ1",1.42553733159704
"Luis Garcia","23735",28.0471294117647,16.591,"REZ1",1.690502646722
"Luis Garcia","6984",34.3309294117647,49.254,"REZ1",0.697018098261354
"Luis Garcia","sa3015468",1,NA,NA,NA
"Luis Garcia","sa3021753",1,NA,NA,NA
"Luis Gastelum","sa3020964",1,NA,NA,NA
"Luis German","sa3019658",1,NA,NA,NA
"Luis Gil","21052",29.1395176470588,21.992,"REZ1",1.32500534953887
"Luis Gomez","sa3006376",1,NA,NA,NA
"Luis Gonzalez","sa3019164",0.5415,NA,NA,NA
"Luis Gonzalez","sa550522",33.5285833333333,NA,NA,NA
"Luis Guerrero","31184",37.8711733333333,28.542,"REZ1",1.3268577301287
"Luis Guevara","sa3021011",1,NA,NA,NA
